,Protein1_ID,Protein2_ID,label
13727,755,126868,0
13728,6910,7812,0
13729,977,3140,0
13730,140628,100132979,0
13731,6560,8294,0
13732,138199,56243,0
13733,81565,23283,0
13734,6671,51020,0
13735,10147,126433,0
13736,55850,89884,0
13737,10656,27037,0
13738,5500,92856,0
13739,25911,26012,0
13740,258,63892,0
13741,340348,162540,0
13742,3145,284297,0
13743,28956,131034,0
13744,3965,79159,0
13745,7770,10602,0
13746,5149,60506,0
13747,126823,163081,0
13748,8175,374659,0
13749,201973,114932,0
13750,8893,121268,0
13751,2980,80063,0
13752,4103,26263,0
13753,51298,158297,0
13754,3957,22889,0
13755,80829,64375,0
13756,4086,27123,0
13757,7294,51213,0
13758,10799,55629,0
13759,2579,6620,0
13760,4708,170575,0
13761,2815,10690,0
13762,84448,286380,0
13763,54531,63874,0
13764,145483,57761,0
13765,401994,374618,0
13766,79960,80345,0
13767,167153,27106,0
13768,8715,64663,0
13769,973,27309,0
13770,57563,126006,0
13771,2328,54585,0
13772,8496,54039,0
13773,6613,253943,0
13774,2801,63948,0
13775,2792,7781,0
13776,388407,64333,0
13777,8030,389834,0
13778,8726,84281,0
13779,8803,161514,0
13780,8688,80230,0
13781,283652,91156,0
13782,9319,81853,0
13783,10102,54474,0
13784,6432,57104,0
13785,271,60506,0
13786,11138,84883,0
13787,55179,23569,0
13788,5539,84522,0
13789,25911,64770,0
13790,10403,94056,0
13791,151393,253558,0
13792,343521,25766,0
13793,5507,55954,0
13794,285025,28978,0
13795,60490,64375,0
13796,284252,220108,0
13797,7746,115207,0
13798,79172,27232,0
13799,7005,10467,0
13800,79869,51082,0
13801,10781,29082,0
13802,10495,442523,0
13803,7274,55269,0
13804,81671,158798,0
13805,5901,7525,0
13806,11138,23413,0
13807,404550,161514,0
13808,26012,93426,0
13809,133746,9028,0
13810,4499,55786,0
13811,6871,9880,0
13812,81932,153743,0
13813,767,9807,0
13814,5833,25876,0
13815,1616,23233,0
13816,975,3223,0
13817,4798,9491,0
13818,2810,319101,0
13819,3329,130916,0
13820,6908,7138,0
13821,729515,26165,0
13822,5092,55872,0
13823,8742,90655,0
13824,6455,63978,0
13825,10422,391257,0
13826,199221,3308,0
13827,55768,25801,0
13828,6812,152816,0
13829,9554,91624,0
13830,9984,51224,0
13831,4176,202051,0
13832,9851,10738,0
13833,1379,4601,0
13834,79981,55252,0
13835,7009,10423,0
13836,2949,6811,0
13837,4490,53940,0
13838,8825,64641,0
13839,331,8573,0
13840,7135,9811,0
13841,9525,130026,0
13842,83648,26468,0
13843,6331,25862,0
13844,200523,6560,0
13845,4616,51444,0
13846,139628,10254,0
13847,167153,9898,0
13848,3965,5515,0
13849,8468,57402,0
13850,10142,125144,0
13851,7376,57713,0
13852,3047,26273,0
13853,1026,112616,0
13854,399693,90417,0
13855,23639,221662,0
13856,153222,29083,0
13857,2049,112755,0
13858,92689,64221,0
13859,2272,83448,0
13860,1649,6002,0
13861,6821,400258,0
13862,81704,26088,0
13863,84229,54535,0
13864,9001,27158,0
13865,11276,283985,0
13866,51257,85359,0
13867,84525,25764,0
13868,6909,144100,0
13869,4938,56474,0
13870,4878,6168,0
13871,9501,123283,0
13872,10629,23569,0
13873,55374,55698,0
13874,6642,389383,0
13875,5015,6017,0
13876,115207,55697,0
13877,80759,149420,0
13878,4354,150372,0
13879,116173,23671,0
13880,8715,57019,0
13881,7525,10906,0
13882,7322,51160,0
13883,79172,131034,0
13884,51427,57530,0
13885,1974,280664,0
13886,374403,56158,0
13887,3613,5833,0
13888,7138,7812,0
13889,9818,353376,0
13890,7247,9457,0
13891,84850,100127888,0
13892,6399,29941,0
13893,10273,64386,0
13894,201232,84838,0
13895,56963,57761,0
13896,3615,64080,0
13897,4357,26578,0
13898,7311,10332,0
13899,257202,28387,0
13900,402682,389741,0
13901,7257,50808,0
13902,118,5704,0
13903,660,57616,0
13904,90203,196051,0
13905,8379,83786,0
13906,2582,10741,0
13907,190,27316,0
13908,200081,6102,0
13909,8945,57554,0
13910,7542,80764,0
13911,6649,138639,0
13912,375033,386682,0
13913,10043,353139,0
13914,10567,284119,0
13915,7388,378708,0
13916,9753,388633,0
13917,272,84440,0
13918,1054,1889,0
13919,580,10094,0
13920,9368,284040,0
13921,166979,83543,0
13922,9846,60490,0
13923,2940,7102,0
13924,3273,51127,0
13925,2579,10528,0
13926,1153,3055,0
13927,3169,284680,0
13928,140710,30008,0
13929,85285,54840,0
13930,8099,64927,0
13931,4111,23557,0
13932,1962,7322,0
13933,51693,23143,0
13934,2874,85313,0
13935,767,64098,0
13936,818,5590,0
13937,4300,353238,0
13938,375133,54830,0
13939,6687,10783,0
13940,51379,23673,0
13941,696,84525,0
13942,124925,158787,0
13943,5929,29083,0
13944,81792,54507,0
13945,83541,283989,0
13946,958,286053,0
13947,5257,171177,0
13948,1456,7158,0
13949,9554,22955,0
13950,2782,55954,0
13951,10432,221393,0
13952,10286,51298,0
13953,4943,246329,0
13954,5092,54964,0
13955,10018,57631,0
13956,414301,22807,0
13957,5940,10052,0
13958,6285,51148,0
13959,10101,158866,0
13960,55137,93343,0
13961,23583,254910,0
13962,1277,8636,0
13963,6293,9554,0
13964,113791,54510,0
13965,9099,29926,0
13966,1144,6117,0
13967,381,284355,0
13968,115416,286343,0
13969,527,946,0
13970,79728,125919,0
13971,5790,280664,0
13972,10062,29916,0
13973,10928,253980,0
13974,9570,10978,0
13975,10391,58490,0
13976,169355,55906,0
13977,5713,53822,0
13978,5774,28992,0
13979,5204,65263,0
13980,3149,6015,0
13981,8456,654346,0
13982,80108,22889,0
13983,353144,27153,0
13984,1748,7466,0
13985,8837,53632,0
13986,2954,3083,0
13987,84062,23583,0
13988,140947,84912,0
13989,1678,2110,0
13990,11138,55653,0
13991,114569,93233,0
13992,5409,7531,0
13993,2741,317719,0
13994,432,54332,0
13995,6730,10243,0
13996,7518,83593,0
13997,6320,387778,0
13998,7716,79608,0
13999,6166,56915,0
14000,9636,414325,0
14001,84618,53826,0
14002,221504,123283,0
14003,374,10232,0
14004,2243,266697,0
14005,5709,84891,0
14006,2593,8367,0
14007,8543,80316,0
14008,128602,163688,0
14009,2547,8915,0
14010,6232,145483,0
14011,9465,54510,0
14012,56890,389084,0
14013,23126,57192,0
14014,1278,391104,0
14015,80173,117144,0
14016,113829,55544,0
14017,5328,389207,0
14018,90594,29992,0
14019,284390,93986,0
14020,8665,55854,0
14021,6009,10643,0
14022,201255,54432,0
14023,2049,51480,0
14024,7866,26505,0
14025,3646,142679,0
14026,202151,79960,0
14027,81850,55238,0
14028,134526,442523,0
14029,4600,388695,0
14030,653,57830,0
14031,2940,10581,0
14032,9079,146705,0
14033,10006,85474,0
14034,4070,11211,0
14035,146779,63971,0
14036,441518,23414,0
14037,8301,117289,0
14038,5598,114823,0
14039,10017,391723,0
14040,8738,26073,0
14041,7311,55080,0
14042,4637,386677,0
14043,81569,84618,0
14044,84245,118812,0
14045,11201,100288797,0
14046,10197,25885,0
14047,3094,126402,0
14048,1808,29965,0
14049,444,10472,0
14050,6439,57192,0
14051,84890,57532,0
14052,23566,29761,0
14053,11273,148137,0
14054,84294,160140,0
14055,3851,157574,0
14056,6789,375748,0
14057,10617,56829,0
14058,55872,64061,0
14059,259173,653404,0
14060,58504,653121,0
14061,1978,23639,0
14062,79081,126328,0
14063,78996,353376,0
14064,3216,153643,0
14065,51661,126133,0
14066,8738,9153,0
14067,4841,10992,0
14068,9636,337879,0
14069,7125,55110,0
14070,51440,30012,0
14071,170626,55722,0
14072,112483,80830,0
14073,2791,5610,0
14074,842,6418,0
14075,159989,162517,0
14076,150248,60314,0
14077,250,80263,0
14078,9555,57333,0
14079,342096,375791,0
14080,5062,8227,0
14081,51473,84310,0
14082,1609,5901,0
14083,750,60680,0
14084,7411,55165,0
14085,7584,25906,0
14086,51655,26658,0
14087,26239,162239,0
14088,11077,339324,0
14089,1967,113730,0
14090,7534,55224,0
14091,388677,64224,0
14092,8915,146664,0
14093,8648,51678,0
14094,5774,80821,0
14095,23626,56704,0
14096,64170,162605,0
14097,348645,54800,0
14098,78999,253461,0
14099,6619,6632,0
14100,440050,55850,0
14101,200916,6634,0
14102,3543,163688,0
14103,7171,63915,0
14104,2762,57403,0
14105,22827,27342,0
14106,203286,23592,0
14107,2137,9883,0
14108,10541,285349,0
14109,8233,23143,0
14110,5080,55536,0
14111,84693,283011,0
14112,440,80318,0
14113,9499,93487,0
14114,95,23192,0
14115,825,6005,0
14116,317719,55621,0
14117,5476,84296,0
14118,58513,389834,0
14119,10475,10526,0
14120,2491,11077,0
14121,51504,55900,0
14122,5691,6880,0
14123,5955,121268,0
14124,902,23376,0
14125,7566,139793,0
14126,10733,22941,0
14127,2543,338785,0
14128,5159,10919,0
14129,55103,57161,0
14130,3939,9368,0
14131,9223,162632,0
14132,116461,84281,0
14133,5814,64641,0
14134,7773,23710,0
14135,80332,91445,0
14136,348158,63027,0
14137,84294,23368,0
14138,6498,7342,0
14139,7704,57161,0
14140,83541,51473,0
14141,1124,51460,0
14142,8309,51561,0
14143,79016,51256,0
14144,5493,79760,0
14145,115948,84417,0
14146,10342,54841,0
14147,375033,23598,0
14148,79098,59339,0
14149,283349,64090,0
14150,10124,147339,0
14151,134526,7559,0
14152,80345,60314,0
14153,1288,116092,0
14154,7186,10785,0
14155,53371,55015,0
14156,8266,64762,0
14157,6780,392360,0
14158,399761,79149,0
14159,8939,26263,0
14160,1788,2941,0
14161,2255,7289,0
14162,201254,64135,0
14163,7051,140876,0
14164,9604,23608,0
14165,55388,27236,0
14166,4600,64426,0
14167,6619,7542,0
14168,10417,50649,0
14169,1443,10992,0
14170,6360,57541,0
14171,51296,55739,0
14172,7037,80316,0
14173,9711,85294,0
14174,3299,28952,0
14175,5223,5316,0
14176,2559,8433,0
14177,642,79641,0
14178,9702,51409,0
14179,4731,153328,0
14180,137392,51545,0
14181,10574,84850,0
14182,6693,96597,0
14183,79754,54536,0
14184,7268,64753,0
14185,2275,7325,0
14186,79833,51668,0
14187,116254,100134934,0
14188,9841,54927,0
14189,7388,28986,0
14190,9094,10055,0
14191,54849,90864,0
14192,164592,10179,0
14193,1667,91750,0
14194,3169,84969,0
14195,83698,63027,0
14196,56180,65003,0
14197,338657,80125,0
14198,1491,7711,0
14199,815,221393,0
14200,146691,54764,0
14201,10342,10534,0
14202,2098,87178,0
14203,7335,8847,0
14204,3662,79665,0
14205,7030,284836,0
14206,159195,553115,0
14207,170954,57088,0
14208,835,51764,0
14209,285908,64219,0
14210,335,25763,0
14211,2940,169355,0
14212,827,51619,0
14213,55379,388135,0
14214,262,26153,0
14215,7711,51738,0
14216,375248,81603,0
14217,3329,5878,0
14218,10523,27156,0
14219,26585,160824,0
14220,115201,129401,0
14221,596,55815,0
14222,8864,81492,0
14223,6432,10138,0
14224,1616,3615,0
14225,8767,55200,0
14226,51645,55666,0
14227,5966,284069,0
14228,51705,23613,0
14229,1448,8030,0
14230,10567,114790,0
14231,414927,93487,0
14232,10105,392360,0
14233,1144,80212,0
14234,170626,125875,0
14235,3797,56963,0
14236,1456,23493,0
14237,689,55194,0
14238,1731,64118,0
14239,10036,64333,0
14240,157574,163071,0
14241,8309,23154,0
14242,252884,220136,0
14243,1337,29979,0
14244,196740,55286,0
14245,83446,29094,0
14246,7681,284111,0
14247,9354,353238,0
14248,55048,286753,0
14249,10478,245972,0
14250,1455,64135,0
14251,138716,22890,0
14252,11270,83892,0
14253,8195,8428,0
14254,4952,7337,0
14255,7356,51364,0
14256,94241,64745,0
14257,2512,3957,0
14258,6846,9444,0
14259,4759,80108,0
14260,26270,29066,0
14261,57381,27131,0
14262,4774,388633,0
14263,1445,5130,0
14264,255239,63928,0
14265,2741,3645,0
14266,4638,285381,0
14267,2590,8504,0
14268,80705,51647,0
14269,10106,10589,0
14270,5921,56852,0
14271,4283,51363,0
14272,10361,91464,0
14273,348487,54734,0
14274,87,29924,0
14275,3646,126353,0
14276,6820,7469,0
14277,53820,64844,0
14278,84460,54676,0
14279,114928,222643,0
14280,5089,80032,0
14281,360,56156,0
14282,10614,91608,0
14283,414318,56729,0
14284,9123,23117,0
14285,9958,54982,0
14286,1030,6232,0
14287,55608,23589,0
14288,1748,23204,0
14289,10009,388272,0
14290,5708,81566,0
14291,113251,152687,0
14292,10998,83692,0
14293,8629,253558,0
14294,11282,143098,0
14295,134288,56896,0
14296,4708,54531,0
14297,6668,64800,0
14298,3852,7704,0
14299,5929,7307,0
14300,1527,4909,0
14301,5210,5565,0
14302,23149,391723,0
14303,147872,55257,0
14304,55701,27242,0
14305,145773,23475,0
14306,9145,51390,0
14307,1978,54754,0
14308,56924,26993,0
14309,221718,126364,0
14310,2339,51330,0
14311,4591,6911,0
14312,5746,79005,0
14313,8825,653808,0
14314,2670,8237,0
14315,10282,57561,0
14316,4059,56647,0
14317,2741,50626,0
14318,6632,64105,0
14319,23786,90864,0
14320,6730,60490,0
14321,113878,64744,0
14322,3276,64745,0
14323,23152,56898,0
14324,3868,5083,0
14325,337979,29882,0
14326,374,7448,0
14327,6166,123803,0
14328,5300,84779,0
14329,5612,90135,0
14330,2192,9616,0
14331,5439,114960,0
14332,9753,84525,0
14333,139628,90390,0
14334,10539,374454,0
14335,5050,283578,0
14336,1820,57127,0
14337,79792,51363,0
14338,8803,51364,0
14339,493753,5152,0
14340,254251,192666,0
14341,6652,10783,0
14342,535,221718,0
14343,84223,54790,0
14344,80345,118490,0
14345,4808,139793,0
14346,4170,90993,0
14347,10009,127829,0
14348,51375,256329,0
14349,9963,10072,0
14350,6631,163059,0
14351,6233,7862,0
14352,8601,54960,0
14353,2773,22954,0
14354,5991,91289,0
14355,150771,283455,0
14356,475,143098,0
14357,7780,65263,0
14358,3849,139105,0
14359,285622,25861,0
14360,267002,8522,0
14361,761,9674,0
14362,9189,81629,0
14363,1153,1388,0
14364,8740,29946,0
14365,480,80184,0
14366,10083,57639,0
14367,51058,23368,0
14368,11077,159989,0
14369,8667,160065,0
14370,51562,84561,0
14371,8669,644414,0
14372,474354,50943,0
14373,4784,57616,0
14374,6428,58509,0
14375,1485,3836,0
14376,79903,80230,0
14377,5867,84871,0
14378,4501,9513,0
14379,3603,388695,0
14380,440321,126119,0
14381,6607,64324,0
14382,5819,337969,0
14383,2670,4194,0
14384,9181,91694,0
14385,79171,347240,0
14386,5275,55234,0
14387,10622,55657,0
14388,754,83901,0
14389,338785,58190,0
14390,9978,80759,0
14391,89891,257629,0
14392,1488,4645,0
14393,4731,79003,0
14394,8740,9060,0
14395,11199,387755,0
14396,468,11338,0
14397,3560,5551,0
14398,10232,151195,0
14399,3739,140465,0
14400,4238,5604,0
14401,973,11063,0
14402,151531,26040,0
14403,1054,27131,0
14404,5890,55272,0
14405,4354,6921,0
14406,151393,153020,0
14407,5275,9153,0
14408,2114,100129534,0
14409,3693,10536,0
14410,4841,389114,0
14411,7120,23190,0
14412,57786,131034,0
14413,95,51078,0
14414,288,284194,0
14415,10006,152404,0
14416,80221,151121,0
14417,56341,126364,0
14418,10421,26273,0
14419,145757,283455,0
14420,22836,30836,0
14421,6723,11230,0
14422,5500,51317,0
14423,329,54973,0
14424,23403,64708,0
14425,170591,348093,0
14426,4745,23253,0
14427,55274,253558,0
14428,55041,57541,0
14429,5252,29948,0
14430,9702,84248,0
14431,2339,169026,0
14432,7003,353145,0
14433,56904,89953,0
14434,30,201965,0
14435,7920,79622,0
14436,1072,8933,0
14437,5584,10289,0
14438,3308,4736,0
14439,3693,57335,0
14440,6230,60491,0
14441,8727,64802,0
14442,219348,260436,0
14443,150684,283578,0
14444,81847,23368,0
14445,80254,388633,0
14446,5252,337959,0
14447,25,971,0
14448,65981,139067,0
14449,56474,29890,0
14450,2937,64778,0
14451,200734,4674,0
14452,83416,63893,0
14453,8501,80184,0
14454,8409,54926,0
14455,939,55582,0
14456,55536,22795,0
14457,8715,54932,0
14458,221527,128209,0
14459,55128,158866,0
14460,11281,130355,0
14461,142937,60682,0
14462,57019,158866,0
14463,3140,91408,0
14464,706,4005,0
14465,9863,26258,0
14466,3312,6660,0
14467,10447,23640,0
14468,79898,51022,0
14469,10643,157570,0
14470,7862,57547,0
14471,664,10670,0
14472,374877,79981,0
14473,10093,23294,0
14474,2773,7168,0
14475,1838,84812,0
14476,5328,144402,0
14477,200081,7770,0
14478,51702,28999,0
14479,51668,23648,0
14480,3957,93343,0
14481,11144,64763,0
14482,84937,55806,0
14483,51274,92856,0
14484,252884,64168,0
14485,7469,9978,0
14486,8309,79665,0
14487,137209,150372,0
14488,9681,93273,0
14489,6345,84691,0
14490,5701,55274,0
14491,7265,7544,0
14492,10569,128408,0
14493,6005,7813,0
14494,3895,10273,0
14495,5328,55435,0
14496,6258,6717,0
14497,79842,65008,0
14498,1026,140735,0
14499,3603,22902,0
14500,8665,79839,0
14501,56647,26022,0
14502,51522,84817,0
14503,5373,55175,0
14504,9935,64762,0
14505,5147,56890,0
14506,5371,79577,0
14507,2582,11274,0
14508,93273,160824,0
14509,169966,54550,0
14510,84223,118472,0
14511,1408,121268,0
14512,83892,126626,0
14513,6303,23244,0
14514,744,3691,0
14515,23130,91893,0
14516,9260,83637,0
14517,100506584,56157,0
14518,5592,114569,0
14519,1152,5096,0
14520,9541,126326,0
14521,4638,23619,0
14522,84779,27095,0
14523,1838,10252,0
14524,10019,148898,0
14525,199720,56655,0
14526,432,23520,0
14527,5700,64976,0
14528,5295,7037,0
14529,7423,10567,0
14530,5702,11284,0
14531,79981,56341,0
14532,7127,54206,0
14533,1459,1485,0
14534,3364,7337,0
14535,3488,79081,0
14536,1280,79960,0
14537,3939,79894,0
14538,56269,91408,0
14539,7533,55621,0
14540,130560,65265,0
14541,79589,84191,0
14542,1287,5932,0
14543,9564,125875,0
14544,84271,285367,0
14545,3800,81792,0
14546,10969,23151,0
14547,7027,50649,0
14548,7533,10826,0
14549,55224,29970,0
14550,6880,126328,0
14551,167153,124460,0
14552,713,6653,0
14553,54942,22948,0
14554,2274,10193,0
14555,9587,83895,0
14556,144097,541465,0
14557,6928,84271,0
14558,3223,79882,0
14559,84883,127703,0
14560,81565,116179,0
14561,8936,54535,0
14562,164592,6648,0
14563,83759,51082,0
14564,3115,9975,0
14565,199990,7436,0
14566,80856,55114,0
14567,165055,54982,0
14568,494514,168374,0
14569,7257,10951,0
14570,7565,79036,0
14571,7423,9260,0
14572,5366,92154,0
14573,137492,57513,0
14574,9278,79077,0
14575,10204,386676,0
14576,10615,55282,0
14577,11083,386674,0
14578,3728,5690,0
14579,786,27246,0
14580,3736,79804,0
14581,1280,114908,0
14582,91464,157570,0
14583,80273,387032,0
14584,10928,27242,0
14585,6909,22836,0
14586,10437,253461,0
14587,1389,285672,0
14588,6867,9349,0
14589,339669,54539,0
14590,10742,10289,0
14591,8458,10024,0
14592,1207,2159,0
14593,51100,221786,0
14594,1489,2997,0
14595,3224,8087,0
14596,56929,286753,0
14597,3202,6671,0
14598,3836,9518,0
14599,5778,81858,0
14600,81603,85289,0
14601,1527,80263,0
14602,475,29944,0
14603,8354,145957,0
14604,527,401067,0
14605,865,117166,0
14606,4088,5537,0
14607,3225,10897,0
14608,5702,116285,0
14609,152815,89870,0
14610,728175,145567,0
14611,5318,140876,0
14612,5917,8030,0
14613,3693,55823,0
14614,4481,64224,0
14615,2239,10439,0
14616,60,54762,0
14617,54865,63874,0
14618,84299,387923,0
14619,6650,22924,0
14620,116225,57547,0
14621,202559,6628,0
14622,494514,5798,0
14623,79022,51702,0
14624,54551,55729,0
14625,27,116092,0
14626,167838,283349,0
14627,196740,7104,0
14628,260436,391723,0
14629,8785,246176,0
14630,1665,4686,0
14631,7781,50619,0
14632,7913,28985,0
14633,5984,6304,0
14634,2773,90362,0
14635,998,10961,0
14636,79637,29903,0
14637,6804,114908,0
14638,1728,23429,0
14639,2773,11258,0
14640,337,7913,0
14641,8893,84958,0
14642,9871,23326,0
14643,2629,6629,0
14644,1270,10403,0
14645,7371,9333,0
14646,7424,116285,0
14647,440836,26228,0
14648,10640,79446,0
14649,7767,9333,0
14650,57673,126375,0
14651,10773,56254,0
14652,66037,84946,0
14653,3336,6663,0
14654,6700,129807,0
14655,7498,124411,0
14656,4688,54960,0
14657,55353,57461,0
14658,761,54623,0
14659,66000,23498,0
14660,147179,83852,0
14661,432,53347,0
14662,10024,84106,0
14663,55075,23152,0
14664,54927,57132,0
14665,84669,92170,0
14666,51379,53335,0
14667,3852,22955,0
14668,2792,10137,0
14669,7407,92597,0
14670,4678,283150,0
14671,779,945,0
14672,8545,353238,0
14673,115265,90362,0
14674,154807,57332,0
14675,5585,121599,0
14676,4543,79607,0
14677,254958,64111,0
14678,839,11138,0
14679,339768,286380,0
14680,6452,28971,0
14681,79098,55266,0
14682,150864,129831,0
14683,8309,55340,0
14684,10489,221955,0
14685,728175,80790,0
14686,2199,51300,0
14687,26168,26984,0
14688,11170,285148,0
14689,8562,128229,0
14690,1600,10969,0
14691,1308,199953,0
14692,27242,163742,0
14693,83786,56673,0
14694,356,25842,0
14695,3608,145946,0
14696,2495,65003,0
14697,4105,11336,0
14698,6921,57547,0
14699,50943,55646,0
14700,1675,79696,0
14701,23293,157574,0
14702,138639,113174,0
14703,1503,9265,0
14704,9525,84304,0
14705,55621,27309,0
14706,84816,255374,0
14707,6708,474354,0
14708,596,90737,0
14709,1455,8479,0
14710,11105,161582,0
14711,7920,29926,0
14712,444,1600,0
14713,10342,284069,0
14714,1389,51562,0
14715,4681,91624,0
14716,151254,64651,0
14717,6406,284904,0
14718,337970,57547,0
14719,245973,55909,0
14720,5376,51267,0
14721,23199,23636,0
14722,57402,29785,0
14723,3803,100526836,0
14724,28952,392360,0
14725,6440,9270,0
14726,143241,284402,0
14727,84106,84984,0
14728,55758,28823,0
14729,4281,10100,0
14730,1041,112802,0
14731,10586,51545,0
14732,6231,727800,0
14733,7134,9858,0
14734,9060,338879,0
14735,6846,728175,0
14736,144165,408263,0
14737,201516,79092,0
14738,1466,284418,0
14739,280658,28999,0
14740,604,340359,0
14741,285971,64118,0
14742,22902,57596,0
14743,375133,51719,0
14744,56963,60626,0
14745,699,10656,0
14746,3888,6171,0
14747,9242,29777,0
14748,189,9524,0
14749,9674,50943,0
14750,131616,80143,0
14751,1978,80179,0
14752,6442,10919,0
14753,3895,10589,0
14754,5127,8932,0
14755,8651,389114,0
14756,10717,145483,0
14757,85397,55702,0
14758,10212,54765,0
14759,1674,4223,0
14760,5095,80821,0
14761,284390,55854,0
14762,1962,60493,0
14763,431705,9499,0
14764,535,5110,0
14765,22941,389766,0
14766,9508,79868,0
14767,5530,84313,0
14768,7913,83659,0
14769,3792,154865,0
14770,5092,64800,0
14771,11144,80820,0
14772,2118,60506,0
14773,5915,84283,0
14774,902,7325,0
14775,140893,29081,0
14776,9075,23392,0
14777,3336,54815,0
14778,10472,130951,0
14779,1143,80823,0
14780,169355,399761,0
14781,4850,7849,0
14782,758,54883,0
14783,10110,10492,0
14784,7781,9562,0
14785,1152,9869,0
14786,55916,389114,0
14787,5624,8473,0
14788,9898,392360,0
14789,1457,9570,0
14790,5890,65220,0
14791,25764,162681,0
14792,8536,56938,0
14793,9623,10451,0
14794,9200,147872,0
14795,4485,55336,0
14796,9341,57381,0
14797,8878,83448,0
14798,1802,10249,0
14799,164,2940,0
14800,54622,91368,0
14801,8945,79871,0
14802,80829,91703,0
14803,8870,146849,0
14804,9020,64781,0
14805,5805,121504,0
14806,3399,8322,0
14807,6440,6928,0
14808,892,283208,0
14809,10922,51646,0
14810,2782,729862,0
14811,11063,65095,0
14812,50855,126272,0
14813,7023,80778,0
14814,85313,29127,0
14815,4222,8940,0
14816,143630,57561,0
14817,864,146540,0
14818,5873,64147,0
14819,9531,54749,0
14820,10489,10755,0
14821,6320,84669,0
14822,5911,51001,0
14823,8878,51256,0
14824,1013,162605,0
14825,54765,128553,0
14826,1385,93587,0
14827,713,10016,0
14828,170626,9610,0
14829,6898,388695,0
14830,2214,11260,0
14831,83853,157567,0
14832,114771,93343,0
14833,54539,128869,0
14834,7165,50628,0
14835,9784,22887,0
14836,8601,55311,0
14837,339669,80817,0
14838,4801,7762,0
14839,202243,6929,0
14840,83606,127294,0
14841,3742,5229,0
14842,51157,129303,0
14843,3224,3611,0
14844,11030,84616,0
14845,4899,51315,0
14846,1066,57130,0
14847,10617,100134934,0
14848,339005,90362,0
14849,51067,652968,0
14850,10561,80823,0
14851,79955,257144,0
14852,6890,163050,0
14853,337967,55885,0
14854,9242,30014,0
14855,5318,339669,0
14856,3050,8434,0
14857,10742,54069,0
14858,2077,3093,0
14859,729862,22806,0
14860,140459,64102,0
14861,6801,28951,0
14862,29777,29886,0
14863,84937,22928,0
14864,10900,55049,0
14865,6804,54432,0
14866,3055,7730,0
14867,10482,151531,0
14868,283459,54935,0
14869,9729,57147,0
14870,784,11031,0
14871,5089,51409,0
14872,5451,5901,0
14873,7307,64224,0
14874,10241,51076,0
14875,51077,55222,0
14876,1295,5859,0
14877,8341,85474,0
14878,3693,388407,0
14879,5594,9693,0
14880,7568,285172,0
14881,255877,388333,0
14882,85569,23604,0
14883,10811,388121,0
14884,56850,27129,0
14885,5092,89953,0
14886,7518,143241,0
14887,8557,56158,0
14888,3735,30000,0
14889,6716,9328,0
14890,1965,151121,0
14891,301,116225,0
14892,8862,541471,0
14893,8607,84260,0
14894,7090,115201,0
14895,284119,125170,0
14896,783,57567,0
14897,3219,9744,0
14898,8621,83719,0
14899,1809,9584,0
14900,696,79842,0
14901,337963,57559,0
14902,5413,6541,0
14903,10540,158787,0
14904,440021,245973,0
14905,9830,149111,0
14906,1933,9119,0
14907,4241,7257,0
14908,1043,284827,0
14909,443,56902,0
14910,4783,80195,0
14911,8928,144363,0
14912,401152,54438,0
14913,2885,9422,0
14914,9907,25972,0
14915,4107,10263,0
14916,5479,81792,0
14917,66002,783,0
14918,403,7403,0
14919,8501,26952,0
14920,2170,27232,0
14921,6005,23127,0
14922,57189,25876,0
14923,84661,554251,0
14924,9308,54502,0
14925,840,54982,0
14926,9079,57595,0
14927,79720,51056,0
14928,80263,27257,0
14929,2200,83659,0
14930,9586,114336,0
14931,84056,23028,0
14932,114569,148266,0
14933,79869,148898,0
14934,7165,29777,0
14935,2686,7113,0
14936,7709,84680,0
14937,971,1392,0
14938,1466,55760,0
14939,246175,23118,0
14940,51074,60506,0
14941,90507,64860,0
14942,55216,55505,0
14943,245929,23429,0
14944,115207,196374,0
14945,8318,9766,0
14946,3083,399814,0
14947,10059,117166,0
14948,84561,85359,0
14949,415117,160419,0
14950,5908,54535,0
14951,9841,11274,0
14952,23181,92906,0
14953,116115,55194,0
14954,1838,147700,0
14955,203286,91653,0
14956,2255,93323,0
14957,10313,440348,0
14958,3799,8896,0
14959,2298,9532,0
14960,10093,408263,0
14961,4731,9871,0
14962,10385,55526,0
14963,54716,65125,0
14964,11030,23281,0
14965,11100,55198,0
14966,2199,23324,0
14967,3227,51144,0
14968,2563,7580,0
14969,56947,28970,0
14970,146540,253558,0
14971,5511,85474,0
14972,11228,51090,0
14973,80108,51545,0
14974,120534,57381,0
14975,11108,84941,0
14976,5303,51406,0
14977,137196,7545,0
14978,9674,25847,0
14979,2815,4481,0
14980,201562,163227,0
14981,8731,9070,0
14982,6897,148398,0
14983,3232,168374,0
14984,23548,91464,0
14985,2961,6895,0
14986,79036,55311,0
14987,2976,64168,0
14988,5660,27230,0
14989,5313,6921,0
14990,2791,22887,0
14991,25842,65009,0
14992,2014,94107,0
14993,5476,389766,0
14994,6138,284083,0
14995,1857,64184,0
14996,54784,29924,0
14997,8847,55281,0
14998,1329,80154,0
14999,51291,51561,0
15000,5693,129531,0
15001,321,8100,0
15002,653121,196477,0
15003,55068,55840,0
15004,11157,51125,0
15005,8731,284352,0
