Drug_ID,Protein_ID,label
DB02635,DB03008,0
Q13936,DB07127,0
DB01242,O14792,0
DB08020,DB02142,0
DB07524,DB00933,0
P19367,DB04080,0
DB08601,DB05305,0
DB03832,DB00819,0
DB05494,DB02281,0
DB03268,DB02875,0
Q9UM07,DB00778,0
P25101,P29460,0
DB04719,DB01259,0
Q05655,O60294,0
Q00266,DB03476,0
O14983,DB04355,0
DB09046,DB01736,0
DB03283,O75874,0
DB08140,DB02338,0
Q15382,DB03622,0
DB01324,DB08464,0
P16860,DB00722,0
DB00576,P30531,0
DB02034,DB01036,0
DB08355,DB02395,0
O15270,DB06830,0
DB02181,DB07232,0
P05107,DB04964,0
DB03216,DB01097,0
Q08881,DB06894,0
DB01340,DB01361,0
DB03444,DB07216,0
DB08954,P04234,0
P31513,DB07075,0
DB00462,P48167,0
P34896,DB08330,0
DB04436,DB07245,0
DB04639,DB07967,0
DB00424,DB08257,0
Q9NXA8,DB05467,0
P62993,DB00356,0
DB08349,DB00014,0
DB00584,DB00759,0
DB03276,DB05253,0
DB02309,DB00158,0
DB01236,DB07584,0
Q99250,DB00273,0
P31751,DB02175,0
DB01955,DB00215,0
DB05864,DB07474,0
DB02830,DB00773,0
P10515,DB05210,0
DB00260,P13639,0
DB05161,DB03600,0
P22607,DB00012,0
P35568,DB08021,0
DB07800,DB02757,0
DB07187,DB00315,0
DB00937,P37268,0
DB07107,DB06897,0
DB01033,O43837,0
Q99470,DB06936,0
DB04925,DB00496,0
P11926,DB03865,0
DB00917,DB00243,0
DB03250,DB01058,0
P41439,DB03439,0
O95622,Q9UKU7,0
DB04820,P08887,0
Q96NX5,P01574,0
DB01070,Q701N4,0
DB00437,P51659,0
P52333,P18847,0
DB05233,DB00102,0
P47989,DB08412,0
DB02850,DB02991,0
DB01562,DB00383,0
DB00700,Q9UG56,0
DB01762,Q8NI22,0
DB02207,P48651,0
DB03598,DB04662,0
DB01031,DB07617,0
DB07922,Q12882,0
P45984,DB00798,0
DB03133,P30153,0
P68400,DB00594,0
DB07149,DB04147,0
DB00924,DB02673,0
P16234,P05771,0
O00182,P11388,0
DB02044,DB03948,0
DB07802,DB03581,0
DB04590,DB07512,0
DB02628,P35610,0
DB02915,DB03721,0
Q15788,DB06837,0
Q99643,DB04395,0
P18850,DB01632,0
Q9BZV2,DB04256,0
DB01401,P48039,0
P32321,P48637,0
Q9NUB1,DB08313,0
DB03753,P28070,0
DB08624,DB08070,0
Q92930,DB05104,0
DB02805,DB08445,0
Q96KS0,DB07689,0
DB04973,DB04224,0
DB01926,P34972,0
O95865,DB01363,0
Q8N1Q1,DB00748,0
DB09073,DB02919,0
DB04436,DB05200,0
DB02336,DB08593,0
O95342,O14920,0
DB03845,Q9H4G4,0
DB00804,DB02306,0
DB00937,DB08620,0
P49841,O00763,0
P12883,DB08790,0
DB07642,DB02527,0
DB08350,P06241,0
Q9BY49,P13686,0
O95180,P62491,0
DB00054,P01138,0
DB07034,DB08780,0
DB08546,DB07011,0
DB05443,DB05655,0
DB07621,P30419,0
DB05199,DB04612,0
DB05464,O43246,0
DB07086,Q9ULW8,0
DB00870,P11172,0
DB06951,DB08605,0
P98170,Q13362,0
DB08242,DB00117,0
DB02636,DB03444,0
DB08067,DB08561,0
DB04769,DB09280,0
DB07899,P02747,0
P50052,DB05424,0
Q07864,DB09016,0
DB01613,DB00866,0
DB03980,DB01138,0
DB00643,DB05258,0
DB02915,DB08369,0
DB07219,Q92506,0
P55017,DB03976,0
DB09570,DB03195,0
DB08488,DB05897,0
DB06829,DB01319,0
DB00208,DB07583,0
DB05188,DB06706,0
DB06727,DB08287,0
DB02796,DB00847,0
DB04579,Q5T601,0
DB00422,Q9HBL8,0
O14786,DB03133,0
DB08354,DB00550,0
DB00036,DB05223,0
DB01403,DB03217,0
DB01601,DB06878,0
P49841,DB04405,0
P16152,DB00801,0
Q9ULX7,P16930,0
P54284,DB05423,0
DB07229,DB03344,0
DB03023,P17050,0
DB00198,DB04090,0
P48065,DB08486,0
DB00119,P11836,0
DB07181,DB02490,0
DB00749,DB08236,0
Q13621,P33402,0
DB03147,DB08703,0
Q16881,DB00276,0
DB07796,DB02755,0
DB00052,DB00072,0
DB00437,P32745,0
DB02919,Q9Y234,0
DB01092,DB06972,0
P00390,DB00629,0
DB04316,DB07032,0
DB01254,DB03707,0
DB04069,DB07979,0
DB02651,DB07936,0
Q9ULC6,Q14032,0
DB06764,DB02635,0
DB00233,Q07699,0
O95363,Q13464,0
DB00021,DB09018,0
DB07230,DB01409,0
DB08373,P10827,0
DB03186,P49788,0
P50213,DB02378,0
P28329,DB08936,0
DB00107,DB04278,0
DB08801,DB01588,0
O95954,DB01345,0
DB06288,P0CG29,0
DB00651,O14556,0
Q8NFJ5,DB07874,0
O15375,DB07045,0
DB00829,DB00523,0
DB07329,Q92637,0
P30305,DB05246,0
DB08323,P60953,0
DB08141,DB01056,0
DB02106,DB07005,0
O75762,DB01623,0
DB08004,DB00726,0
P16442,DB08507,0
DB01213,DB03736,0
Q16678,P15259,0
P41594,DB03721,0
P04271,DB02463,0
DB07733,DB02076,0
DB08049,P09874,0
DB01675,DB08195,0
DB03084,P19404,0
DB00509,DB04301,0
DB04352,DB02028,0
DB04801,Q9Y259,0
DB00765,DB00358,0
Q8NG66,DB00823,0
DB03486,Q9H169,0
P98160,DB01851,0
A8MPY1,DB08262,0
DB03876,DB04837,0
DB04855,O15460,0
DB04137,O95298,0
P42574,DB01656,0
DB04129,DB00563,0
DB05419,DB05266,0
DB02328,DB02217,0
DB03996,P20823,0
DB07197,DB03918,0
DB07739,DB01963,0
DB00098,Q9NYK1,0
P20711,DB02762,0
DB00836,DB05153,0
Q16774,DB07091,0
DB07784,DB00237,0
P30044,DB04109,0
P03905,Q9Y257,0
DB00099,P17050,0
P33316,DB03058,0
Q03426,O00204,0
DB06708,P53611,0
P09958,Q01959,0
Q13258,DB07446,0
DB04871,DB05037,0
DB06900,DB06921,0
P31930,Q15858,0
DB09048,DB03251,0
DB08635,DB06867,0
O60911,DB00871,0
DB07270,DB00952,0
DB04336,DB07737,0
P18846,DB08631,0
DB00741,Q9UBN7,0
DB01282,DB01645,0
DB04764,DB00070,0
DB03893,DB00740,0
P20333,P29120,0
DB00810,DB00851,0
DB07621,DB03948,0
DB00064,DB03201,0
Q00535,DB03845,0
DB00594,DB07034,0
DB07839,Q9P289,0
DB00651,P23945,0
Q9UKU7,DB05004,0
Q00535,DB00031,0
DB00836,DB02045,0
DB08826,P00441,0
DB02888,DB08033,0
DB05229,DB00959,0
DB00636,Q8WUI4,0
P29377,DB06835,0
DB01200,P10745,0
DB02398,DB08488,0
P27169,Q9Y666,0
DB00441,Q9P0Z9,0
P48066,DB07555,0
DB07003,DB07382,0
DB00497,DB07791,0
DB08003,P14061,0
DB00624,O43497,0
DB01288,DB03861,0
DB07383,P52333,0
DB03788,P14784,0
P17900,P51671,0
Q9NYK1,DB03136,0
P63316,Q92952,0
P07204,Q92569,0
DB06956,P19883,0
DB08675,Q8NI22,0
DB00261,DB01409,0
P31639,DB07179,0
DB04764,DB06228,0
DB00240,Q9Y6M4,0
DB03589,DB07341,0
Q5T4S7,Q96C86,0
DB02893,DB04396,0
DB00313,DB08776,0
DB07528,O14763,0
P16435,DB00922,0
P07602,DB01763,0
P53778,DB00602,0
P05452,DB01324,0
DB07260,P08588,0
DB04027,DB03769,0
DB00909,DB04636,0
DB03519,P20248,0
DB04485,P02708,0
Q13946,DB02643,0
DB03512,DB06756,0
DB00567,Q8NET8,0
DB06714,DB00611,0
P35568,DB00200,0
P27338,DB08891,0
O60942,DB04947,0
Q92831,DB07281,0
DB06757,DB01745,0
DB04685,DB07253,0
P45844,DB01055,0
Q02252,P61024,0
Q99873,DB00144,0
P10253,DB04318,0
DB06843,P11137,0
DB01176,Q01668,0
P07947,DB07790,0
Q96RQ9,DB06995,0
DB00056,P62917,0
DB00401,DB02087,0
DB04377,DB08395,0
DB06853,P08254,0
DB04372,DB01964,0
DB08300,DB04927,0
P00414,DB04326,0
DB05510,DB04397,0
DB03955,DB01348,0
Q9UBT6,DB03889,0
Q16774,O60760,0
DB08624,DB07916,0
DB01948,Q9BZW2,0
Q9P0J0,DB03273,0
P09210,P28908,0
Q03181,DB00183,0
DB07995,O60894,0
DB07852,Q969S8,0
P13051,Q5JPH6,0
DB07189,P61587,0
DB02459,DB00132,0
DB00349,DB05812,0
DB08030,DB03396,0
DB03945,DB01544,0
DB00311,DB02774,0
DB00074,DB00663,0
DB07210,DB01077,0
P07947,P04183,0
O43447,DB08515,0
DB07469,DB04213,0
DB02048,DB00644,0
DB07039,DB04113,0
DB01041,Q14416,0
DB04175,DB04722,0
DB01012,DB02481,0
DB04988,DB03442,0
DB08043,DB07021,0
DB06971,Q04609,0
DB02581,DB00723,0
DB07340,DB04721,0
DB04204,DB09303,0
Q8IWL2,DB07969,0
DB08746,DB04224,0
DB08755,P00746,0
P80365,DB05215,0
DB01247,DB03351,0
Q13946,Q12809,0
DB04669,DB03273,0
DB08332,DB01198,0
DB02604,DB01320,0
P62750,DB01324,0
DB07063,O60931,0
DB05459,O14788,0
DB00565,DB00544,0
P09237,DB07936,0
DB07317,DB08590,0
DB04770,DB01597,0
DB01737,DB00133,0
Q16719,P32320,0
P54317,DB05381,0
DB03587,DB02358,0
DB01656,DB09082,0
DB02709,DB03940,0
DB08180,DB07378,0
DB03782,DB08816,0
Q9Y2U5,P42261,0
Q9NR19,DB02436,0
DB08611,Q99798,0
P48664,DB03680,0
DB08121,P14207,0
DB03880,DB03894,0
DB07664,DB02303,0
DB07651,DB00235,0
DB07680,DB07857,0
DB05490,DB04454,0
DB08038,DB01972,0
DB09217,P0DMS8,0
P43080,P22314,0
DB04720,DB00496,0
DB08165,DB03333,0
DB03052,DB07973,0
DB07627,DB05447,0
DB02966,DB07901,0
DB00541,P11216,0
DB04721,DB00148,0
DB05096,DB07710,0
DB06837,DB00562,0
DB05362,DB03441,0
DB02568,DB06865,0
O96017,P41145,0
DB02318,DB07388,0
P01920,DB00898,0
P20132,P08637,0
P18545,DB00808,0
O95190,DB08020,0
DB00485,DB04350,0
Q96I99,DB07677,0
DB04673,P22033,0
DB01793,DB08791,0
DB00425,DB04417,0
Q99712,DB00311,0
DB04094,DB09018,0
DB07288,P19652,0
DB03013,O14965,0
DB06802,DB04434,0
DB04141,DB07783,0
P07355,P43220,0
DB04660,DB03132,0
DB00376,DB05169,0
O14786,DB00415,0
DB01623,DB01400,0
DB00105,DB05897,0
DB01012,DB00974,0
P14410,DB08015,0
DB00736,DB09054,0
Q14654,Q9Y234,0
P23458,Q14957,0
DB06742,DB06858,0
DB01437,Q494W8,0
P24394,DB08005,0
P00338,DB04144,0
O95299,DB02712,0
Q96FL8,DB00666,0
DB08449,DB04407,0
DB00908,Q9UHA3,0
DB04371,DB02007,0
DB00273,DB02563,0
O95237,DB03256,0
DB07158,O14756,0
DB00831,DB04761,0
P07360,DB07647,0
P05093,P01270,0
DB04276,P16234,0
DB08348,Q03431,0
DB00879,DB06836,0
DB03233,Q9NS75,0
P63208,P48357,0
DB02084,DB00358,0
DB02303,DB00622,0
Q12797,DB01062,0
DB08739,Q96HD9,0
DB02935,DB01076,0
DB04282,DB00505,0
DB03556,DB04661,0
P47871,DB03910,0
DB01950,DB02472,0
Q8TED1,DB03345,0
P49327,DB01050,0
DB07981,DB07412,0
DB04387,DB03583,0
O60840,P11684,0
O75311,O15144,0
DB07950,DB01210,0
DB07791,DB00835,0
DB00625,DB04991,0
P16471,DB03976,0
DB04044,P48549,0
DB07544,DB07209,0
Q9Y3I0,DB04886,0
DB01992,DB01408,0
DB06852,DB02846,0
P16220,DB00402,0
DB07255,Q96KC2,0
DB07515,DB01076,0
DB02628,DB02755,0
DB07683,DB01077,0
P01100,DB06101,0
DB04682,DB07538,0
P07333,DB00867,0
DB04369,DB02936,0
DB00055,DB01908,0
DB09035,DB01105,0
DB02198,Q9NR97,0
Q12879,DB01946,0
P04181,P00403,0
DB00163,P50416,0
DB01837,DB04081,0
DB01259,P51687,0
P11274,DB03372,0
DB03565,P54219,0
DB06213,DB02216,0
P21926,DB05290,0
DB07794,DB00582,0
DB00468,DB06774,0
P22061,DB05895,0
DB04470,DB03072,0
DB01840,DB00533,0
Q8IVS2,P08637,0
DB08532,Q92637,0
DB04854,DB03331,0
DB07739,DB05630,0
P41145,P17516,0
DB07636,DB07630,0
DB08273,DB02236,0
DB03793,Q96HD9,0
Q9Y271,P33260,0
DB02988,P27707,0
P15289,DB02032,0
DB05131,DB01745,0
DB00886,DB07034,0
DB02367,DB03189,0
DB02468,DB03124,0
DB00921,DB00905,0
DB07903,DB07005,0
DB04863,O14594,0
DB04117,P23297,0
P51589,DB03115,0
P60880,DB07648,0
DB01621,DB08291,0
O60669,DB01403,0
DB00725,P19235,0
DB07075,DB08780,0
DB00670,P23416,0
P05230,DB06905,0
P35243,DB00790,0
DB05146,DB00939,0
DB03876,DB07639,0
DB04600,DB07193,0
DB01403,DB07811,0
DB08690,DB00341,0
DB00384,DB00283,0
DB07132,DB07926,0
DB05271,DB04817,0
DB08658,P15813,0
DB01594,DB08909,0
P15538,DB04898,0
DB03479,DB02837,0
DB01220,DB00730,0
P20711,DB07393,0
DB00436,P27707,0
P03950,DB07144,0
DB00190,DB08507,0
DB03060,DB08033,0
DB01613,DB01019,0
P53667,DB00086,0
P54368,DB07626,0
DB05786,DB00029,0
DB04468,DB05913,0
DB00862,Q9BUF5,0
DB07965,O60656,0
DB02504,DB02132,0
DB00545,DB00196,0
P35354,DB05168,0
P53597,DB02545,0
P01138,P30405,0
DB01931,P21283,0
DB01854,DB01677,0
P01595,DB00401,0
DB04946,P11511,0
DB07202,P05154,0
DB00934,DB00409,0
DB01185,O43612,0
P22570,DB07615,0
Q9BXA5,DB00705,0
DB00657,DB03978,0
DB02813,P23219,0
P46459,P43026,0
DB06016,P04629,0
Q92506,DB03747,0
DB04564,DB06403,0
DB07300,DB08001,0
DB04884,DB02193,0
DB03546,DB00769,0
DB08878,DB01695,0
DB07382,Q14181,0
DB00280,DB03879,0
DB00866,DB08420,0
DB09074,Q9UPY5,0
P20645,DB05035,0
P22888,DB00824,0
DB05187,Q9H2M3,0
DB00034,O14672,0
DB02508,P23526,0
DB01337,DB07936,0
DB01242,DB06707,0
P21589,DB03317,0
DB04213,DB00527,0
P21817,P01583,0
DB07964,P01589,0
DB08164,DB03344,0
DB05736,Q92637,0
DB04238,P15309,0
DB07616,DB03896,0
DB00105,DB06101,0
DB00969,DB04798,0
DB07390,P37173,0
DB00122,DB07883,0
DB06201,P08842,0
DB07228,DB06817,0
DB08742,DB08247,0
DB02894,DB06894,0
DB02843,DB00237,0
O15264,DB05475,0
DB03476,P52569,0
Q9GZZ6,DB04014,0
DB00093,DB07203,0
DB01893,DB08035,0
Q99928,DB05417,0
O14649,DB01439,0
DB07279,DB07321,0
O43526,P13688,0
DB03777,DB01858,0
DB03084,Q9UJT0,0
Q8NBP7,DB08936,0
DB04905,DB02530,0
P47901,P04211,0
DB01156,DB08099,0
DB08760,Q03013,0
P08700,DB00275,0
DB07140,DB08248,0
DB06016,DB01614,0
Q07869,DB03392,0
DB00613,DB03052,0
Q15788,DB03499,0
DB04840,DB04389,0
DB05146,DB04397,0
DB08368,O43923,0
DB08672,O95831,0
DB05217,Q9H1R3,0
DB03964,Q99062,0
Q6P093,DB09029,0
Q9UJS0,Q99497,0
DB08179,Q9NPC2,0
P21695,DB06820,0
DB03309,DB05466,0
DB03471,DB04109,0
Q6ZMR3,P09960,0
DB03137,DB00703,0
DB01220,P35228,0
DB00268,DB06841,0
DB05007,DB00812,0
P08238,DB07763,0
DB02843,P00519,0
Q9NQX3,O75173,0
P17538,Q16696,0
DB03595,Q07699,0
DB03566,DB04599,0
DB04371,DB03628,0
DB02889,DB06060,0
DB05149,DB04436,0
P30305,DB07577,0
Q9Y619,P09012,0
DB00009,DB00301,0
DB00917,DB01114,0
P00441,DB02089,0
Q8WUI4,DB07542,0
DB06977,DB05314,0
DB07697,DB05029,0
DB04253,DB07830,0
DB07794,DB04722,0
DB08201,DB00065,0
Q16836,DB00522,0
P36888,DB02580,0
DB08096,DB05205,0
P11678,DB01616,0
DB00622,O95264,0
DB00936,DB04877,0
DB00115,Q96F10,0
P30419,DB02292,0
DB01347,Q53H96,0
Q02643,DB00454,0
P01859,DB08810,0
DB01835,DB00656,0
P47898,Q9BV57,0
DB05042,P22459,0
Q14654,P01583,0
Q8TCU5,DB06800,0
DB00873,P00533,0
DB07003,DB05339,0
DB00208,DB06834,0
DB08435,DB07535,0
P35499,P16220,0
DB02479,Q16206,0
DB04260,DB04474,0
DB01325,DB08396,0
DB05750,DB02376,0
DB06691,DB05030,0
DB04622,DB08612,0
DB01836,DB02358,0
DB08837,DB00938,0
DB03137,DB05913,0
DB08133,DB08370,0
P20783,DB08437,0
DB05316,P15336,0
DB02532,DB08555,0
P98160,Q8N1Q1,0
DB08535,DB04251,0
DB00876,DB00887,0
DB03924,DB03959,0
DB00496,DB00405,0
P24385,DB00465,0
DB08091,DB03501,0
DB00493,DB04563,0
DB00905,DB03575,0
Q9NY65,P17181,0
P78348,DB05014,0
P01617,DB03907,0
DB03373,DB05052,0
P68371,DB03924,0
DB08613,DB01410,0
DB08788,P34995,0
Q8N8N7,DB07077,0
DB01731,DB05269,0
O43617,P05121,0
Q9UHW9,DB08220,0
Q9NZV8,DB00114,0
P23528,P12532,0
DB03712,DB03328,0
DB04867,DB01047,0
DB04903,DB08092,0
DB06888,DB03886,0
Q13224,Q07837,0
DB04105,Q00975,0
DB00916,DB06972,0
DB02166,DB05283,0
DB05207,DB00416,0
DB05014,DB06854,0
DB03664,O94956,0
Q15825,DB00055,0
DB05359,DB08911,0
DB02014,P22102,0
DB04838,DB04680,0
DB05332,DB08693,0
P00746,DB08441,0
DB07088,P27708,0
DB05424,DB05096,0
DB00495,DB03546,0
DB06892,Q00975,0
DB04787,P61024,0
DB05421,DB07979,0
DB07307,DB07274,0
P20472,DB03501,0
DB04954,DB04059,0
Q15303,DB04829,0
DB02925,DB02272,0
P48147,DB05492,0
DB07179,DB08487,0
DB05137,P33261,0
DB00530,DB01830,0
DB02963,DB06695,0
DB04769,DB07486,0
O60733,DB04464,0
P35557,DB02930,0
DB06987,DB07728,0
P11717,DB05797,0
DB04512,DB00773,0
DB04881,DB04657,0
DB01742,DB03526,0
Q92952,DB04495,0
DB00477,DB07189,0
DB03496,DB04725,0
DB07433,Q16790,0
DB05408,DB00376,0
DB04771,DB03611,0
P35270,DB07601,0
DB05892,DB00269,0
DB08141,DB06603,0
DB07944,DB03478,0
P13929,DB00104,0
P22695,DB01071,0
O95470,DB03835,0
DB05262,Q9UKY3,0
P21549,DB06858,0
DB07614,DB00546,0
DB05246,Q9UBQ6,0
DB01977,Q9Y694,0
P18505,DB08059,0
DB07299,DB03297,0
DB03459,Q5JTZ9,0
DB00704,P09668,0
DB03435,DB02744,0
DB05443,DB07680,0
DB02101,DB00773,0
DB07056,Q92806,0
DB04027,P09429,0
DB02589,DB01270,0
P15328,P01744,0
DB08865,DB09034,0
DB05220,O43246,0
DB00737,P61769,0
DB04119,DB02910,0
P42574,DB02463,0
DB02379,DB02366,0
P13500,P07339,0
DB04043,P00519,0
DB01229,DB03202,0
Q9NQS7,DB03632,0
DB00269,DB00058,0
P63098,DB02552,0
DB06151,P22301,0
DB03104,DB05459,0
DB00018,DB05679,0
DB04783,DB00496,0
DB00552,DB03006,0
O00764,DB00200,0
DB00008,DB05238,0
DB04847,O15379,0
DB05715,DB02062,0
DB06879,P48736,0
P28482,P11387,0
DB01626,DB05153,0
P24347,DB08450,0
P31639,DB00685,0
O60493,DB06995,0
DB01306,P35225,0
DB03683,DB02547,0
Q96GD3,DB03783,0
DB01278,DB03928,0
P21802,P25103,0
DB00190,DB02422,0
DB03250,P02751,0
DB07604,DB07895,0
P19793,DB00799,0
DB01892,DB08772,0
O95342,DB01870,0
Q9Y663,DB07220,0
P61626,DB01444,0
O95342,DB08256,0
P21918,P11086,0
DB00896,P52569,0
P11245,DB04759,0
DB00064,P49257,0
DB08503,DB05022,0
DB08218,DB03767,0
DB07807,Q92831,0
P07098,P28908,0
Q9H4Y5,DB08256,0
O15554,DB06992,0
P50747,DB00264,0
DB02610,DB01279,0
DB00794,DB02059,0
DB06404,DB00644,0
DB04947,Q9NQS7,0
P03886,P28062,0
DB08373,DB01207,0
P49366,DB04682,0
P54368,Q9UBM7,0
DB02620,Q06203,0
DB00401,DB01034,0
DB04892,DB05049,0
DB07876,P78334,0
P54284,DB08500,0
DB04509,Q13224,0
P35462,DB00100,0
P53667,DB00017,0
P30038,O75493,0
DB00985,DB06589,0
DB04194,DB08915,0
DB08309,Q96GA7,0
P32119,DB01977,0
DB02095,Q9UKG9,0
P29275,DB08632,0
DB00813,DB06691,0
P50750,Q16270,0
Q9Y698,DB08237,0
DB03182,DB01234,0
DB01426,DB08694,0
O94903,DB07328,0
Q9NVS9,DB03606,0
DB04602,O95665,0
DB07985,DB03153,0
DB01675,DB07491,0
DB07242,P17658,0
O00204,P48775,0
DB04767,Q9UK23,0
P18085,DB00220,0
DB00269,Q9NYR8,0
Q8IVL6,DB05206,0
DB08201,DB05266,0
DB00242,DB08393,0
P35270,Q9HCR9,0
DB01041,DB08897,0
DB00428,DB02621,0
O15427,DB02875,0
DB02267,P30926,0
P04278,DB05793,0
P04150,DB00014,0
P21912,DB07102,0
Q16881,DB00437,0
Q6N063,DB09016,0
DB06285,DB03566,0
Q9BY32,DB06148,0
DB00425,P05154,0
DB04276,Q03431,0
DB03690,Q96AZ6,0
DB00348,P15056,0
DB08195,DB02420,0
P22570,P05108,0
DB06986,DB07929,0
P48547,P62491,0
P29120,P56282,0
DB05715,DB00583,0
Q12756,P04035,0
DB06700,Q14524,0
DB03130,DB05777,0
DB05130,P14060,0
DB05265,DB04854,0
DB08848,P43681,0
DB06213,Q14416,0
P20248,DB00367,0
DB08020,Q9HBH1,0
P30838,DB00620,0
DB05796,DB00206,0
Q02156,DB02021,0
DB04844,DB03396,0
P50052,DB08632,0
DB00745,DB04792,0
DB00361,P18507,0
Q9UM73,DB06892,0
DB01085,DB06080,0
P48066,DB01167,0
DB09075,DB01359,0
P07814,P16444,0
DB07354,DB05467,0
DB09075,Q08462,0
P01709,DB00298,0
DB03594,DB01056,0
P12931,DB06636,0
DB03217,DB06734,0
Q9ULK0,DB08054,0
DB06268,DB03660,0
DB04043,Q16850,0
O15392,DB00532,0
Q9UBK8,P27824,0
DB03957,DB01239,0
DB07809,DB09033,0
DB03670,DB04419,0
DB02335,O94808,0
DB03850,DB07845,0
DB03449,DB04733,0
DB00498,DB00838,0
Q93088,DB02029,0
DB08250,DB07882,0
DB00424,DB02603,0
DB01236,DB04703,0
P49591,P18507,0
P19623,DB05246,0
DB02076,P61927,0
DB02239,DB08691,0
DB08683,DB02712,0
P17342,DB00471,0
DB03048,P04118,0
DB02820,DB01756,0
DB07940,DB09026,0
DB00562,O95831,0
DB03672,DB08810,0
DB00677,DB04559,0
DB06859,O43676,0
DB07258,DB02548,0
P42345,DB00397,0
DB01105,DB08729,0
DB07252,DB03187,0
DB03495,P01859,0
DB07942,DB00454,0
DB01873,DB08152,0
Q14654,P51671,0
DB00205,DB04681,0
DB01043,DB07690,0
DB01008,DB03600,0
DB00756,DB01210,0
P45954,DB07361,0
DB00946,DB03504,0
DB02648,P35913,0
DB07929,Q9NZV6,0
Q99928,DB02285,0
DB00524,Q8TET4,0
DB03867,DB00335,0
DB02869,Q9UDW1,0
DB02039,Q9Y663,0
DB07267,DB07354,0
P15531,P20815,0
DB02494,DB08730,0
DB04707,DB08089,0
DB03006,P10276,0
P33121,DB07156,0
DB01023,Q9NYR8,0
DB00723,DB04091,0
P05093,DB00800,0
DB00900,DB08001,0
DB07639,Q15822,0
DB01129,DB04407,0
P07451,DB06738,0
DB00628,DB05824,0
DB03600,Q9NPJ3,0
P27695,O60939,0
DB08746,Q08881,0
DB00439,O60669,0
DB02835,DB02884,0
DB07284,DB08729,0
DB02358,P12259,0
DB02335,Q13621,0
DB04859,DB07376,0
DB03127,O15239,0
DB01666,DB05299,0
DB00219,DB01048,0
DB01346,DB07933,0
DB00856,P18085,0
DB03850,DB03802,0
DB04574,DB00451,0
DB00275,DB00753,0
DB00232,DB04473,0
DB04510,DB03660,0
Q14654,P06400,0
DB04789,DB05490,0
Q9H4G4,P11586,0
O00180,DB08175,0
DB01922,DB06693,0
P14735,DB08672,0
Q86XF0,DB00740,0
DB00659,P14416,0
P53355,DB07686,0
Q9NXG6,DB00957,0
Q8N9I0,P17658,0
Q14524,DB05299,0
P00797,DB03046,0
Q9UM73,DB05308,0
DB06061,DB03414,0
DB05183,DB01240,0
DB00250,DB00094,0
P37088,DB06603,0
DB02069,DB03453,0
DB01363,P01744,0
DB00275,DB08183,0
DB01224,DB04709,0
DB03740,DB00335,0
Q9UN76,Q9NS18,0
DB06694,P61073,0
DB01961,DB02999,0
DB06016,DB00301,0
DB00075,DB06094,0
P80365,Q6NVY1,0
P01116,P34969,0
DB03042,DB06738,0
DB01057,DB02396,0
P49888,DB05029,0
DB08574,DB01240,0
DB06237,DB07535,0
DB02911,DB03959,0
DB00824,DB00842,0
DB08910,DB01198,0
DB00712,Q9BUF5,0
P04035,P27816,0
P54317,DB03660,0
DB07801,DB08777,0
DB06730,P49773,0
P36959,DB05065,0
DB07873,DB07455,0
DB08400,DB02207,0
DB00678,Q6UWP2,0
DB07235,DB02644,0
DB00670,DB01366,0
DB09202,DB04072,0
P63151,Q9UNX9,0
DB00853,DB06843,0
DB05207,#Drug,0
Q8NFA2,DB07149,0
DB05510,P34096,0
Q99460,DB08038,0
P00167,DB07385,0
DB03243,DB02859,0
P30405,DB02165,0
DB05367,DB00179,0
DB00013,DB08476,0
DB01351,DB05283,0
P08913,Q9P0Z9,0
DB02007,DB03280,0
DB05921,DB00310,0
DB07489,DB00185,0
DB03951,DB05206,0
DB03864,DB00472,0
DB04409,DB04794,0
DB06853,Q13362,0
DB03403,DB07263,0
DB02090,DB01535,0
DB08846,DB04604,0
DB05032,DB06856,0
Q9Y234,DB04852,0
DB02942,DB06096,0
DB07921,DB03073,0
P33981,DB04719,0
P14679,DB07662,0
Q8N142,DB00578,0
P25024,DB00602,0
DB07468,DB02811,0
P02741,DB03052,0
P13929,DB00835,0
DB02573,DB03747,0
DB03516,Q99720,0
DB00454,DB07397,0
O43739,DB07261,0
DB00829,DB01127,0
DB05455,DB00992,0
Q09013,DB05252,0
P48443,DB05449,0
DB08361,Q9UN76,0
DB07230,P10253,0
DB03417,Q6NUM9,0
P32927,P41146,0
DB07584,DB03977,0
Q13231,DB02497,0
DB03886,Q9HAB3,0
DB03722,DB08065,0
P30085,P60568,0
DB01229,DB05869,0
Q02218,DB07692,0
DB03268,DB00482,0
DB04250,DB02462,0
DB00703,P30532,0
DB07672,DB08396,0
P51787,P52569,0
DB04119,DB07195,0
DB01525,DB04395,0
DB07615,O00764,0
DB05688,DB03314,0
DB07330,DB01708,0
DB00449,DB02028,0
DB03886,DB01929,0
DB02068,DB08322,0
DB04551,Q99873,0
O75936,P10827,0
DB04577,P09693,0
P11274,Q09428,0
DB08022,Q99735,0
DB02308,DB06098,0
DB01609,Q969G6,0
Q08881,DB03814,0
DB00477,DB06804,0
DB00120,DB02287,0
DB08385,DB02347,0
DB03841,P06126,0
DB00040,DB00647,0
DB01928,Q08257,0
P42261,DB00482,0
DB06927,DB08476,0
DB01251,P25774,0
DB04801,P05412,0
DB04397,DB02261,0
P30305,Q9Y5R8,0
DB05032,P48048,0
DB01026,DB01662,0
DB01103,P02743,0
DB07258,DB00769,0
