,Gene_ID,Disease_ID,label
35582,57636,C0032460,1
35583,1280,C1840452,1
35584,3363,C0458257,1
35585,50632,C0036341,1
35586,928,C0239946,1
35587,5649,C0266470,1
35588,9312,C1527249,1
35589,4308,C3501847,1
35590,2562,C2677087,1
35591,65992,C1865185,1
35592,192683,C0004352,1
35593,2638,C4046002,1
35594,767,C0266470,1
35595,6229,C0010828,1
35596,2081,C1335177,1
35597,57216,C0685896,1
35598,2626,C0036875,1
35599,10908,C0543858,1
35600,8491,C0149782,1
35601,10800,C0016659,1
35602,7167,C1860808,1
35603,4537,C1850599,1
35604,6997,C3178805,1
35605,4128,C0600427,1
35606,55759,C1956346,1
35607,590,C0751056,1
35608,1132,C0234373,1
35609,22998,C0038586,1
35610,56654,C0023893,1
35611,7157,C0022594,1
35612,9378,C0036341,1
35613,4745,C0030044,1
35614,3164,C0033687,1
35615,150684,C0524611,1
35616,4893,C0020305,1
35617,8777,C0751110,1
35618,9734,C0036341,1
35619,115207,C0525045,1
35620,11020,C0005586,1
35621,6776,C0032927,1
35622,3273,C0678222,1
35623,1499,C0345904,1
35624,729920,C0026848,1
35625,3383,C0038433,1
35626,348980,C3714756,1
35627,5455,C0029408,1
35628,7276,C0860207,1
35629,6209,C0235874,1
35630,2879,C0023212,1
35631,146167,C1836603,1
35632,3702,C0376545,1
35633,151306,C0010346,1
35634,5609,C0242379,1
35635,768,C0007124,1
35636,64240,C0023772,1
35637,1459,C0037286,1
35638,8302,C0023434,1
35639,858,C2585653,1
35640,864,C0032460,1
35641,84676,C0878544,1
35642,401474,C0751122,1
35643,27327,C0338478,1
35644,875,C0079770,1
35645,29968,C3714756,1
35646,9742,C0265275,1
35647,8314,C0334606,1
35648,1184,C0733682,1
35649,5144,C3714756,1
35650,323,C0750901,1
35651,6482,C0349204,1
35652,3990,C0042484,1
35653,1815,C0338468,1
35654,23474,C0751651,1
35655,1294,C1843477,1
35656,4171,C1852282,1
35657,7054,C0752105,1
35658,8893,C0152013,1
35659,781,C0751373,1
35660,81887,C3714756,1
35661,23435,C0393554,1
35662,5966,C0751294,1
35663,114548,C3714756,1
35664,5158,C0035304,1
35665,5743,C0003873,1
35666,478,C1832466,1
35667,9805,C0038356,1
35668,8600,C0029454,1
35669,55714,C0009171,1
35670,1514,C0751303,1
35671,2046,C0278883,1
35672,3569,C0032226,1
35673,2944,C0023893,1
35674,864,C0546837,1
35675,51316,C0023893,1
35676,5644,C4080064,1
35677,221037,C3495559,1
35678,2071,C0151779,1
35679,5631,C3714756,1
35680,6314,C0231691,1
35681,7490,C0235833,1
35682,1436,C3714756,1
35683,407027,C0019207,1
35684,2703,C0524524,1
35685,79944,C0014544,1
35686,6751,C0311335,1
35687,885,C0007370,1
35688,6863,C2936719,1
35689,5764,C0205696,1
35690,100151683,C0796021,1
35691,3589,C0000786,1
35692,7976,C0349204,1
35693,2056,C1565662,1
35694,23410,C0026640,1
35695,6513,C4505436,1
35696,1622,C0024667,1
35697,3148,C0152013,1
35698,3953,C1567257,1
35699,64221,C0266470,1
35700,2173,C0036341,1
35701,1814,C0036341,1
35702,23245,C0236804,1
35703,4193,C0745730,1
35704,7042,C0008311,1
35705,2120,C0236969,1
35706,84871,C0013146,1
35707,8600,C3179239,1
35708,10265,C0332712,1
35709,4803,C0236795,1
35710,6522,C0376358,1
35711,5149,C0155018,1
35712,7124,C0027765,1
35713,29127,C0032460,1
35714,4734,C0038325,1
35715,6640,C0270823,1
35716,2705,C0205647,1
35717,2321,C0007134,1
35718,5244,C0021368,1
35719,6623,C0751217,1
35720,301,C0023893,1
35721,796,C0013604,1
35722,51339,C0080178,1
35723,5858,C4277682,1
35724,5146,C0236807,1
35725,2166,C0022333,1
35726,2784,C0751494,1
35727,10257,C0740858,1
35728,3440,C0038362,1
35729,5160,C0033578,1
35730,5293,C0079744,1
35731,1499,C3658290,1
35732,7298,C1708349,1
35733,51735,C0036341,1
35734,4904,C0678222,1
35735,2274,C0006142,1
35736,81031,C0024796,1
35737,117,C0036341,1
35738,255239,C0036341,1
35739,8074,C0263628,1
35740,3350,C0235078,1
35741,6546,C0422850,1
35742,1401,C0021368,1
35743,10522,C0025363,1
35744,2993,C0037286,1
35745,220296,C3151355,1
35746,799,C0026141,1
35747,84335,C0433895,1
35748,7299,C0036341,1
35749,7070,C0035309,1
35750,2066,C0678222,1
35751,5972,C0023212,1
35752,3689,C0398738,1
35753,5147,C0152427,1
35754,57007,C0205699,1
35755,2010,C0751337,1
35756,4792,C0678222,1
35757,440193,C1531647,1
35758,10483,C0010828,1
35759,2247,C0270846,1
35760,6794,C0238451,1
35761,407004,C0021368,1
35762,3557,C1708349,1
35763,6389,C0206695,1
35764,57175,C1527249,1
35765,23729,C1291373,1
35766,1012,C0029231,1
35767,6444,C1832525,1
35768,4595,C1527249,1
35769,6531,C0005586,1
35770,3592,C0274285,1
35771,55553,C0036341,1
35772,6128,C1257925,1
35773,581,C0376358,1
35774,440275,C0340543,1
35775,142,C0917798,1
35776,64805,C0242380,1
35777,55624,C0282577,1
35778,79143,C3714756,1
35779,3945,C0025521,1
35780,5728,C0259785,1
35781,4308,C1864877,1
35782,2918,C0004352,1
35783,348980,C0011570,1
35784,51134,C0020255,1
35785,1306,C0033578,1
35786,3640,C1563731,1
35787,1814,C0422855,1
35788,6347,C0011881,1
35789,1401,C0003873,1
35790,5337,C0751845,1
35791,8626,C0346647,1
35792,2730,C0005138,1
35793,2077,C1860819,1
35794,10499,C0376358,1
35795,10858,C0276496,1
35796,204219,C3554349,1
35797,4893,C0009402,1
35798,7068,C3489796,1
35799,9771,C0005586,1
35800,4049,C0010054,1
35801,6927,C0007134,1
35802,7249,C0014544,1
35803,7157,C0496956,1
35804,26040,C0023012,1
35805,3418,C0751396,1
35806,9997,C0036529,1
35807,6999,C0036341,1
35808,551,C0020538,1
35809,6403,C0282126,1
35810,902,C0007097,1
35811,6256,C0751924,1
35812,2138,C0376634,1
35813,308,C1879321,1
35814,5096,C0271713,1
35815,3554,C1527304,1
35816,1356,C0035304,1
35817,407040,C0019207,1
35818,3084,C3495559,1
35819,9644,C0751690,1
35820,5447,C0002453,1
35821,3716,C0023467,1
35822,140628,C0009402,1
35823,1141,C0087169,1
35824,348,C0038002,1
35825,7054,C0751265,1
35826,5741,C0342345,1
35827,7249,C1879321,1
35828,55687,C3151898,1
35829,1468,C0205697,1
35830,5538,C3714756,1
35831,2110,C1527249,1
35832,4312,C0242379,1
35833,2554,C0751122,1
35834,177,C2936719,1
35835,57410,C0752125,1
35836,4233,C0524611,1
35837,23554,C2750079,1
35838,7376,C0008370,1
35839,7422,C0006118,1
35840,3309,C0376544,1
35841,100507056,C0009375,1
35842,6634,C0007097,1
35843,79443,C1112705,1
35844,4638,C0555198,1
35845,5885,C3553517,1
35846,7422,C0018799,1
35847,18,C0751330,1
35848,5444,C0268742,1
35849,26762,C0013221,1
35850,4804,C4317123,1
35851,6202,C0006142,1
35852,6721,C3714756,1
35853,3486,C0033578,1
35854,10015,C0029408,1
35855,80169,C2677299,1
35856,53832,C0000786,1
35857,5444,C0266508,1
35858,3351,C0036337,1
35859,57822,C1847604,1
35860,6241,C0032460,1
35861,3458,C2936739,1
35862,1297,C0162872,1
35863,1139,C0040332,1
35864,3440,C0018681,1
35865,26330,C0494463,1
35866,387,C0038356,1
35867,1066,C0028754,1
35868,3714,C0751674,1
35869,3576,C0038356,1
35870,1028,C3714756,1
35871,5338,C1383860,1
35872,6770,C0032460,1
35873,1280,C1858079,1
35874,26353,C0751336,1
35875,3107,C0033860,1
35876,3363,C0030193,1
35877,23438,C3554105,1
35878,1956,C0011603,1
35879,7139,C0264886,1
35880,2260,C0024121,1
35881,5376,C0426970,1
35882,950,C0751779,1
35883,445,C0751751,1
35884,51660,C0751651,1
35885,4988,C0086237,1
35886,213,C0038325,1
35887,5831,C3714756,1
35888,2876,C0751406,1
35889,9968,C0003886,1
35890,3350,C0751263,1
35891,5879,C0007193,1
35892,389434,C0749420,1
35893,672,C0376628,1
35894,1647,C1140680,1
35895,6275,C0022548,1
35896,2555,C0085762,1
35897,284058,C0427201,1
35898,1812,C0234535,1
35899,145270,C1527249,1
35900,7056,C0751211,1
35901,57447,C0472381,1
35902,5972,C0149721,1
35903,4329,C3279840,1
35904,100616376,C0019193,1
35905,54507,C1644196,1
35906,2918,C3887640,1
35907,57731,C0007134,1
35908,6326,C0149886,1
35909,23034,C0013146,1
35910,7471,C3808844,1
35911,9409,C0003886,1
35912,10255,C0005586,1
35913,1776,C1527249,1
35914,5327,C0149871,1
35915,8456,C3714756,1
35916,4851,C1168401,1
35917,6201,C0376545,1
35918,3350,C0033937,1
35919,11151,C3809383,1
35920,2301,C0345050,1
35921,55198,C0033578,1
35922,4118,C1257931,1
35923,474,C0278876,1
35924,2100,C0547065,1
35925,1613,C1335167,1
35926,6899,C1857586,1
35927,7157,C0009402,1
35928,8604,C0004352,1
35929,91752,C0029231,1
35930,2195,C0018675,1
35931,5887,C0376634,1
35932,1471,C0025286,1
35933,7157,C0158995,1
35934,627,C0011052,1
35935,8195,C0752166,1
35936,131,C0023055,1
35937,205428,C0004352,1
35938,1812,C0030567,1
35939,5159,C3714756,1
35940,85358,C0917816,1
35941,5731,C0024667,1
35942,213,C0030305,1
35943,222546,C2748662,1
35944,9473,C1257931,1
35945,5310,C0022680,1
35946,3480,C0235833,1
35947,3586,C0971858,1
35948,1266,C0205696,1
35949,6403,C0344315,1
35950,1756,C1449563,1
35951,5196,C0032285,1
35952,406885,C3658290,1
35953,2913,C0525045,1
35954,27232,C0019189,1
35955,3643,C0265344,1
35956,23307,C0013222,1
35957,6342,C0271683,1
35958,6648,C0016059,1
35959,84987,C3714756,1
35960,6521,C0002878,1
35961,8575,C0752100,1
35962,8314,C1384408,1
35963,2272,C0024121,1
35964,9611,C1458155,1
35965,1277,C0020497,1
35966,5971,C0018843,1
35967,1956,C0971858,1
35968,5743,C0007222,1
35969,4988,C0085762,1
35970,7486,C0025286,1
35971,7099,C0205699,1
35972,3927,C0476089,1
35973,27429,C0030567,1
35974,7416,C0162670,1
35975,57575,C3714756,1
35976,23529,C0003886,1
35977,3026,C0398623,1
35978,824,C1879321,1
35979,3265,C1257931,1
35980,2475,C4479709,1
35981,2072,C1720811,1
35982,158763,C3714756,1
35983,1268,C0013170,1
35984,135,C0033141,1
35985,2064,C0009375,1
35986,2944,C0270715,1
35987,494335,C0860207,1
35988,2944,C0025500,1
35989,4846,C0007222,1
35990,64699,C0032273,1
35991,3073,C0039373,1
35992,940,C4505456,1
35993,2177,C0015625,1
35994,10498,C0033860,1
35995,5731,C0205644,1
35996,238,C1266044,1
35997,2697,C1269683,1
35998,190,C0220766,1
35999,351,C0037928,1
36000,406996,C0678222,1
36001,5307,C0004352,1
36002,3303,C0086565,1
36003,4306,C0005586,1
36004,3615,C0152013,1
36005,2925,C0751292,1
36006,27429,C4275179,1
36007,284403,C1955869,1
36008,6347,C0007137,1
36009,8743,C0006142,1
36010,1188,C2751312,1
36011,196,C0027659,1
36012,5080,C0029132,1
36013,8360,C0751254,1
36014,3075,C1856143,1
36015,79068,C0028754,1
36016,9456,C0600427,1
36017,4026,C0087031,1
36018,3265,C0205874,1
36019,3981,C0431350,1
36020,2944,C0400966,1
36021,5970,C1458155,1
36022,3763,C0011581,1
36023,4190,C0020538,1
36024,6792,C4317123,1
36025,2524,C0267380,1
36026,146862,C0018799,1
36027,2548,C0686353,1
36028,6870,C0036341,1
36029,405,C0014175,1
36030,5617,C0032000,1
36031,3106,C3697982,1
36032,3972,C0020538,1
36033,5784,C0007117,1
36034,43,C0236804,1
36035,1267,C0041696,1
36036,6653,C0750900,1
36037,6574,C0428791,1
36038,142685,C1266044,1
36039,4915,C0311335,1
36040,5604,C0025202,1
36041,55703,C1859301,1
36042,776,C0205646,1
36043,3674,C0087031,1
36044,79755,C1853258,1
36045,27328,C0011265,1
36046,1141,C0558846,1
36047,3440,C0149519,1
36048,5327,C0751849,1
36049,6908,C1846707,1
36050,51761,C0266470,1
36051,2876,C3501647,1
36052,1281,C0024796,1
36053,6752,C4505436,1
36054,7132,C0011570,1
36055,27086,C0087031,1
36056,2263,C0018671,1
36057,7170,C0549473,1
36058,4968,C0205644,1
36059,4524,C0005587,1
36060,6340,C1527249,1
36061,1000,C0751522,1
36062,1639,C0030567,1
36063,83667,C0860207,1
36064,10743,C0018273,1
36065,5054,C0008370,1
36066,55830,C1269683,1
36067,4983,C1136249,1
36068,7443,C0025958,1
36069,55437,C0278883,1
36070,6616,C0752251,1
36071,100126334,C1262760,1
36072,1475,C1621958,1
36073,5121,C0009375,1
36074,4524,C0149871,1
36075,928,C0205851,1
36076,29922,C0013146,1
36077,1440,C0559031,1
36078,11326,C0023467,1
36079,1027,C0376358,1
36080,1786,C0007097,1
36081,2559,C0751848,1
36082,23040,C1269683,1
36083,51660,C0013222,1
36084,409,C0236804,1
36085,6790,C0031117,1
36086,1499,C0678222,1
36087,7423,C1458155,1
36088,8932,C0376358,1
36089,3456,C0751056,1
36090,688,C0005695,1
36091,6649,C1262760,1
36092,57731,C1266042,1
36093,5743,C0009404,1
36094,6191,C0678222,1
36095,10743,C0376634,1
36096,3162,C0021368,1
36097,10269,C0017668,1
36098,1630,C0014859,1
36099,51338,C3495559,1
36100,4862,C0036341,1
36101,860,C0524730,1
36102,54790,C0158995,1
36103,1280,C1836081,1
36104,5290,C0026640,1
36105,1294,C4302547,1
36106,4313,C0024689,1
36107,7422,C0750900,1
36108,9902,C0024667,1
36109,348980,C0422850,1
36110,1555,C0001973,1
36111,1826,C0740858,1
36112,2304,C1968699,1
36113,7184,C0005586,1
36114,3043,C0700299,1
36115,7048,C0011881,1
36116,57465,C0751781,1
36117,1822,C0004138,1
36118,10468,C1708349,1
36119,8744,C1708349,1
36120,4148,C0029434,1
36121,65125,C0152013,1
36122,8419,C3714756,1
36123,1030,C0152013,1
36124,1440,C0019156,1
36125,5594,C0746787,1
36126,56603,C0279626,1
36127,546,C0796159,1
36128,3717,C4048328,1
36129,7124,C1527311,1
36130,4173,C0342482,1
36131,4780,C0015695,1
36132,5745,C1859148,1
36133,4843,C0751213,1
36134,5966,C0152267,1
36135,5265,C0013990,1
36136,4036,C0029453,1
36137,653361,C0002152,1
36138,57521,C0040336,1
36139,4843,C0030246,1
36140,4074,C0235874,1
36141,51083,C0234247,1
36142,4609,C0008925,1
36143,5156,C0080178,1
36144,4983,C0007820,1
36145,8799,C0008370,1
36146,7177,C0013363,1
36147,332,C0007102,1
36148,5300,C1257931,1
36149,4057,C4277682,1
36150,51428,C4225174,1
36151,9757,C0393598,1
36152,8626,C0024121,1
36153,1414,C0086543,1
36154,216,C0036341,1
36155,406920,C0009404,1
36156,9365,C0022658,1
36157,23286,C0011570,1
36158,3485,C0005586,1
36159,5743,C4277682,1
36160,6100,C0035334,1
36161,259217,C0036341,1
36162,1634,C1864738,1
36163,3552,C0263666,1
36164,1233,C0345904,1
36165,5052,C2239176,1
36166,658,C0005941,1
36167,9775,C3714756,1
36168,335,C4317171,1
36169,5896,C2931884,1
36170,4000,C0003886,1
36171,79572,C3203102,1
36172,6554,C0023893,1
36173,1490,C0036421,1
36174,501,C0038356,1
36175,182,C0008370,1
36176,85478,C3809701,1
36177,4645,C0236807,1
36178,406924,C3501843,1
36179,595,C0555202,1
36180,1848,C0024667,1
36181,6792,C0234533,1
36182,9745,C1266042,1
36183,10159,C0016059,1
36184,53345,C0400966,1
36185,846,C1832615,1
36186,6650,C0086543,1
36187,65217,C1568249,1
36188,23600,C0011195,1
36189,5743,C0007786,1
36190,405,C4277682,1
36191,6514,C2711227,1
36192,6256,C0751925,1
36193,9227,C2750065,1
36194,773,C0520966,1
36195,7177,C0016382,1
36196,2950,C0152267,1
36197,406903,C3658290,1
36198,85413,C0853193,1
36199,5190,C1849094,1
36200,6338,C0339985,1
36201,3670,C0005695,1
36202,6597,C1261473,1
36203,160851,C0005586,1
36204,3553,C0015967,1
36205,10133,C3278152,1
36206,5245,C0235874,1
36207,7249,C0234533,1
36208,406957,C0086404,1
36209,80196,C0007102,1
36210,627,C0917816,1
36211,135,C0013221,1
36212,6137,C0235874,1
36213,7409,C0023893,1
36214,7204,C0023467,1
36215,1137,C0751508,1
36216,2896,C0023893,1
36217,8789,C0751651,1
36218,8195,C4277690,1
36219,6935,C3501843,1
36220,7432,C0041696,1
36221,5961,C2751290,1
36222,8493,C4479517,1
36223,5209,C0525045,1
36224,1514,C1708349,1
36225,11253,C0025363,1
36226,1528,C0036875,1
36227,5443,C0751511,1
36228,9201,C0009402,1
36229,6469,C0431362,1
36230,7153,C0206686,1
36231,23533,C0004138,1
36232,8626,C1854442,1
36233,1436,C1458155,1
36234,2064,C1368275,1
36235,84187,C1527249,1
36236,1548,C0235874,1
36237,8289,C0006413,1
36238,5290,C0279607,1
36239,4524,C1858991,1
36240,5087,C0740858,1
36241,785,C0311334,1
36242,8573,C1845567,1
36243,5336,C0409818,1
36244,4000,C0032460,1
36245,1436,C1858991,1
36246,23443,C0003886,1
36247,6103,C0035334,1
36248,6843,C1970107,1
36249,5915,C0018671,1
36250,999,C0496905,1
36251,1675,C0235527,1
36252,6648,C0036572,1
36253,80055,C0037773,1
36254,5961,C1536451,1
36255,84952,C0036341,1
36256,6640,C0393734,1
36257,204,C3714756,1
36258,10743,C2931246,1
36259,3091,C0034531,1
36260,6934,C0010068,1
36261,4297,C0026998,1
36262,6569,C0015624,1
36263,2950,C4279912,1
36264,9951,C0236804,1
36265,1478,C3714756,1
36266,140733,C1510472,1
36267,442906,C1262760,1
36268,100533642,C0003165,1
36269,4340,C0011303,1
36270,7957,C0751777,1
36271,11200,C0079757,1
36272,3854,C0432330,1
36273,868,C0014072,1
36274,111,C0751406,1
36275,54584,C1269683,1
36276,8790,C0279702,1
36277,2122,C1140680,1
36278,80199,C0003803,1
36279,4361,C0004138,1
36280,100616357,C4279912,1
36281,324,C0153633,1
36282,7001,C0376358,1
36283,10046,C2678098,1
36284,7915,C0752202,1
36285,7113,C0033578,1
36286,55036,C3151137,1
36287,7329,C0024668,1
36288,26353,C0007959,1
36289,9455,C0600427,1
36290,50939,C1842914,1
36291,2353,C0087169,1
36292,2150,C0151744,1
36293,6376,C0011853,1
36294,6938,C2931150,1
36295,144100,C0017605,1
36296,6331,C0235480,1
36297,26088,C0006142,1
36298,10516,C0268350,1
36299,9702,C2931383,1
36300,5885,C0242379,1
36301,51151,C4316881,1
36302,100126327,C0205695,1
36303,9742,C1849437,1
36304,6354,C0751845,1
36305,54894,C0919267,1
36306,4090,C0011860,1
36307,55654,C0154040,1
36308,2875,C3658290,1
36309,4162,C0751872,1
36310,4540,C1850599,1
36311,5327,C2937358,1
36312,166379,C1691228,1
36313,9607,C0376280,1
36314,3593,C0345904,1
36315,4638,C0017638,1
36316,2098,C0700292,1
36317,56287,C0038356,1
36318,7200,C1330966,1
36319,58484,C0751422,1
36320,54977,C4274077,1
36321,5274,C0751777,1
36322,60,C0005586,1
36323,358,C1257925,1
36324,146057,C0752123,1
36325,4689,C0018203,1
36326,79783,C0270858,1
36327,2033,C0023467,1
36328,3914,C4046002,1
36329,25788,C0024305,1
36330,1301,C3541456,1
36331,1514,C0457190,1
36332,3815,C0221013,1
36333,4763,C0023467,1
36334,4887,C0087169,1
36335,5781,C0280785,1
36336,5631,C0796028,1
36337,7157,C0038279,1
36338,11067,C0269102,1
36339,3952,C0011265,1
36340,7260,C0029231,1
36341,6511,C0005586,1
36342,3586,C0032231,1
36343,29929,C3714756,1
36344,229,C0860207,1
36345,79026,C1266043,1
36346,2260,C0205768,1
36347,3651,C0342276,1
36348,2952,C0034735,1
36349,2321,C0027627,1
36350,1447,C0205698,1
36351,4626,C0270960,1
36352,1586,C1458155,1
36353,6496,C0023903,1
36354,4282,C1274933,1
36355,6647,C1527335,1
36356,3304,C1257931,1
36357,4049,C0751197,1
36358,140628,C1843687,1
36359,1848,C0007097,1
36360,3162,C1846707,1
36361,574435,C0238463,1
36362,7355,C3806688,1
36363,6285,C0085742,1
36364,5550,C0002624,1
36365,80216,C0011849,1
36366,5309,C0751377,1
36367,5308,C1867155,1
36368,5744,C0006625,1
36369,6121,C0339527,1
36370,22978,C3888209,1
36371,1894,C0006142,1
36372,1476,C0431121,1
36373,26024,C0751651,1
36374,2334,C3714756,1
36375,183,C0033141,1
36376,4128,C0004936,1
36377,6925,C0566602,1
36378,2099,C0021361,1
36379,3855,C1266044,1
36380,1812,C0011581,1
36381,64218,C0009405,1
36382,4312,C3241937,1
36383,150000,C1527249,1
36384,406887,C0019207,1
36385,4092,C0009404,1
36386,8320,C0005695,1
36387,9759,C0345967,1
36388,79068,C0011570,1
36389,1390,C3714758,1
36390,11041,C0699743,1
36391,1814,C0422852,1
36392,4092,C0034069,1
36393,3553,C0027651,1
36394,246329,C0023903,1
36395,79621,C0023520,1
36396,177,C0751211,1
36397,2289,C0014175,1
36398,1137,C0393683,1
36399,1594,C0020437,1
36400,411,C0026709,1
36401,6690,C1842402,1
36402,6517,C0002395,1
36403,3162,C0004096,1
36404,6794,C0205644,1
36405,5626,C0878683,1
36406,3689,C0242597,1
36407,4035,C0036341,1
36408,7571,C2239176,1
36409,3398,C0023467,1
36410,9839,C3501844,1
36411,23171,C1142166,1
36412,7052,C0334588,1
36413,201163,C0345050,1
36414,3857,C2931735,1
36415,56776,C1266042,1
36416,1432,C0345904,1
36417,10320,C0024299,1
36418,7424,C4014628,1
36419,4843,C0009319,1
36420,4214,C3151064,1
36421,10257,C0009402,1
36422,7124,C3837958,1
36423,4647,C0271097,1
36424,5996,C0162820,1
36425,22948,C0037773,1
36426,3553,C0011633,1
36427,7552,C2931498,1
36428,55209,C3714756,1
36429,3030,C0029408,1
36430,207,C0458259,1
36431,4695,C0023264,1
36432,9499,C1834659,1
36433,7139,C0007193,1
36434,3557,C0004352,1
36435,23054,C0269102,1
36436,3265,C3714756,1
36437,2077,C0454655,1
36438,768211,C0023893,1
36439,8856,C0029463,1
36440,406967,C0022658,1
36441,2947,C0860207,1
36442,3934,C0023893,1
36443,410,C0023520,1
36444,2023,C0546837,1
36445,847,C0524702,1
36446,25844,C1266044,1
36447,154,C0020621,1
36448,355,C1449563,1
36449,4792,C0152267,1
36450,624,C0333233,1
36451,23619,C0036095,1
36452,207,C0349604,1
36453,11141,C1136249,1
36454,4638,C1527304,1
36455,7518,C1847827,1
36456,607,C0036341,1
36457,898,C0919267,1
36458,7329,C0205699,1
36459,7466,C0004138,1
36460,4852,C0546126,1
36461,7042,C0042063,1
36462,5621,C1708349,1
36463,2030,C0030297,1
36464,5045,C0007097,1
36465,4607,C0700053,1
36466,894,C0036341,1
36467,6878,C3714756,1
36468,3516,C0269102,1
36469,2235,C0016059,1
36470,440275,C0340548,1
36471,64135,C0432254,1
36472,442909,C0027627,1
36473,440193,C2936718,1
36474,55691,C0038580,1
36475,5580,C4317123,1
36476,6352,C0345967,1
36477,2961,C4310785,1
36478,183,C0333233,1
36479,3032,C3711645,1
36480,56287,C0205642,1
36481,5193,C3553929,1
36482,4285,C4310661,1
36483,201163,C1306837,1
36484,4886,C0041696,1
36485,7048,C0270858,1
36486,27010,C3714756,1
36487,929,C0023890,1
36488,1289,C0268338,1
36489,8645,C0751524,1
36490,644815,C0022596,1
36491,10389,C0278510,1
36492,3265,C0006118,1
36493,26005,C1510460,1
36494,84733,C2936694,1
36495,3856,C0268074,1
36496,3418,C0007193,1
36497,5191,C0282528,1
36498,23743,C1837218,1
36499,2922,C0018671,1
36500,5834,C0010606,1
36501,6695,C0376358,1
36502,3952,C0020459,1
36503,617,C0751651,1
36504,5193,C0043459,1
36505,27165,C0023893,1
36506,7054,C0011206,1
36507,3481,C0011265,1
36508,3952,C0422852,1
36509,4023,C0020473,1
36510,3280,C0431121,1
36511,3039,C0205696,1
36512,56729,C1959583,1
36513,3757,C1865020,1
36514,9381,C0581883,1
36515,6147,C0006142,1
36516,2261,C0238451,1
36517,60468,C0678202,1
36518,781,C0751214,1
36519,10439,C0033578,1
36520,93650,C4310630,1
36521,2475,C1846389,1
36522,5502,C0018801,1
36523,4353,C0003865,1
36524,5066,C4317123,1
36525,10935,C0235874,1
36526,9465,C0236969,1
36527,6474,C0349204,1
36528,657,C2677290,1
36529,213,C0004509,1
36530,3440,C0000737,1
36531,7168,C1960469,1
36532,2550,C0236736,1
36533,10,C0345904,1
36534,135,C0525045,1
36535,2784,C0234535,1
36536,6696,C0221204,1
36537,972,C1257931,1
36538,967,C0019208,1
36539,596,C0205699,1
36540,54931,C4310773,1
36541,1911,C0431350,1
36542,3953,C1458155,1
36543,836,C0393835,1
36544,6890,C0033578,1
36545,5618,C0269102,1
36546,37,C0003886,1
36547,10531,C0751651,1
36548,8048,C1843808,1
36549,3106,C0038013,1
36550,6648,C0162671,1
36551,4715,C2936907,1
36552,1269,C0030569,1
36553,5395,C0346153,1
36554,4843,C0270824,1
36555,23080,C0087031,1
36556,5324,C1260965,1
36557,1902,C1257931,1
36558,2,C2239176,1
36559,1565,C0231519,1
36560,54968,C3279699,1
36561,6774,C0023492,1
36562,2596,C0270823,1
36563,3726,C0270823,1
36564,3605,C1262760,1
36565,9780,C0024228,1
36566,5309,C0858617,1
36567,23224,C0006142,1
36568,5743,C0751496,1
36569,4319,C0005586,1
36570,5726,C1868397,1
36571,5728,C3714976,1
36572,6547,C3495874,1
36573,4763,C0917817,1
36574,3553,C0751265,1
36575,7157,C0079773,1
36576,3084,C0087031,1
36577,89891,C0036069,1
36578,2697,C0205650,1
36579,1140,C0003886,1
36580,6547,C0422852,1
36581,5611,C0033578,1
36582,54567,C1257931,1
36583,1355,C0023520,1
36584,10038,C0023787,1
36585,249,C0268413,1
36586,3350,C0751407,1
36587,2182,C0011573,1
36588,65266,C1840390,1
36589,6426,C0027627,1
36590,10351,C0009404,1
36591,6335,C0020075,1
36592,1005,C1527249,1
36593,10319,C0153381,1
36594,4575,C0162672,1
36595,210,C0751123,1
36596,6529,C0002736,1
36597,4747,C0007959,1
36598,1235,C0178417,1
36599,2175,C1856797,1
36600,2147,C0750901,1
36601,5660,C0751276,1
36602,796,C0751212,1
36603,2902,C0033958,1
36604,5734,C0971858,1
36605,3303,C0025202,1
36606,768,C0020542,1
36607,2516,C0238395,1
36608,7957,C0751780,1
36609,776,C0205651,1
36610,1027,C0006826,1
36611,307,C0205699,1
36612,5194,C3554000,1
36613,2820,C0002152,1
36614,1543,C0086132,1
36615,729330,C0042594,1
36616,3897,C0235000,1
36617,1200,C0011265,1
36618,5744,C0751214,1
36619,1508,C0235874,1
36620,90,C0750936,1
36621,29072,C1535926,1
36622,58189,C0025202,1
36623,100506658,C0007820,1
36624,2556,C0011581,1
36625,6530,C0422855,1
36626,4625,C0007193,1
36627,90226,C1959583,1
36628,3091,C0752308,1
36629,9971,C0400966,1
36630,8671,C0152013,1
36631,10021,C0525045,1
36632,5428,C0752100,1
36633,8626,C0206762,1
36634,5468,C0029408,1
36635,60,C0009363,1
36636,4771,C0027832,1
36637,8000,C0013295,1
36638,65267,C0345958,1
36639,51083,C0001973,1
36640,22926,C0376329,1
36641,5052,C0023904,1
36642,23424,C0524524,1
36643,3458,C0038433,1
36644,10715,C0751782,1
36645,9509,C0345967,1
36646,8314,C1720811,1
36647,8314,C0022665,1
36648,7124,C0027059,1
36649,5443,C0020649,1
36650,3702,C3552634,1
36651,3640,C0431663,1
36652,5268,C1134719,1
36653,208,C0011860,1
36654,348,C0019193,1
36655,5521,C1858501,1
36656,5160,C0751597,1
36657,10329,C0265221,1
36658,3553,C0751511,1
36659,60482,C1269683,1
36660,4351,C0008370,1
36661,7076,C0027626,1
36662,10491,C2931095,1
36663,3065,C0269102,1
36664,93183,C0234535,1
