,Drug1_ID,Drug2_ID,label
4669,DB00425,DB01595,1
4670,DB01167,DB06480,1
4671,DB01307,DB08815,1
4672,DB00673,DB01118,1
4673,DB00081,DB01097,1
4674,DB00014,DB08907,1
4675,DB01609,DB09123,1
4676,DB00413,DB00418,1
4677,DB00434,DB01037,1
4678,DB00187,DB00752,1
4679,DB00619,DB01263,1
4680,DB01144,DB01356,1
4681,DB06663,DB08895,1
4682,DB01037,DB06808,1
4683,DB00695,DB06335,1
4684,DB00813,DB08912,1
4685,DB00767,DB01104,1
4686,DB00461,DB09214,1
4687,DB00321,DB01232,1
4688,DB01223,DB01254,1
4689,DB00224,DB01018,1
4690,DB00559,DB00762,1
4691,DB00421,DB05812,1
4692,DB08893,DB09075,1
4693,DB00390,DB06414,1
4694,DB00687,DB00951,1
4695,DB01175,DB01403,1
4696,DB01072,DB09049,1
4697,DB00328,DB00390,1
4698,DB00503,DB00648,1
4699,DB01255,DB06144,1
4700,DB01579,DB08824,1
4701,DB00382,DB00443,1
4702,DB01144,DB01355,1
4703,DB04845,DB09118,1
4704,DB00474,DB01244,1
4705,DB00321,DB01354,1
4706,DB00276,DB00864,1
4707,DB00765,DB04844,1
4708,DB00907,DB01556,1
4709,DB06616,DB08893,1
4710,DB00320,DB01100,1
4711,DB00250,DB00359,1
4712,DB00539,DB01232,1
4713,DB00622,DB01397,1
4714,DB01016,DB01072,1
4715,DB00731,DB00945,1
4716,DB00514,DB00850,1
4717,DB00484,DB00802,1
4718,DB01171,DB01192,1
4719,DB06413,DB09036,1
4720,DB08904,DB09208,1
4721,DB00490,DB09042,1
4722,DB00374,DB00492,1
4723,DB00216,DB00679,1
4724,DB00009,DB00285,1
4725,DB06204,DB06767,1
4726,DB01072,DB01211,1
4727,DB00391,DB00737,1
4728,DB00451,DB00653,1
4729,DB00450,DB01069,1
4730,DB00831,DB06723,1
4731,DB00199,DB00624,1
4732,DB00332,DB00588,1
4733,DB00112,DB01204,1
4734,DB00731,DB08907,1
4735,DB01174,DB06290,1
4736,DB01009,DB11249,1
4737,DB00865,DB06808,1
4738,DB00490,DB09072,1
4739,DB00280,DB00598,1
4740,DB00215,DB00220,1
4741,DB00661,DB08877,1
4742,DB00448,DB08934,1
4743,DB00412,DB01241,1
4744,DB00333,DB00780,1
4745,DB00215,DB06603,1
4746,DB01158,DB06761,1
4747,DB00999,DB04876,1
4748,DB00490,DB06273,1
4749,DB00754,DB06204,1
4750,DB01356,DB01579,1
4751,DB00366,DB00909,1
4752,DB00333,DB00872,1
4753,DB00484,DB00695,1
4754,DB06698,DB09080,1
4755,DB00007,DB00738,1
4756,DB00214,DB00318,1
4757,DB09100,DB09210,1
4758,DB00864,DB06717,1
4759,DB00413,DB01174,1
4760,DB01248,DB04817,1
4761,DB08899,DB09068,1
4762,DB01193,DB11124,1
4763,DB00539,DB00794,1
4764,DB06372,DB08904,1
4765,DB00695,DB01355,1
4766,DB00374,DB01174,1
4767,DB01198,DB06201,1
4768,DB00214,DB01380,1
4769,DB01050,DB09211,1
4770,DB01024,DB01605,1
4771,DB00337,DB00987,1
4772,DB00214,DB01174,1
4773,DB00564,DB01232,1
4774,DB00318,DB04831,1
4775,DB01184,DB01367,1
4776,DB00540,DB00898,1
4777,DB00612,DB08820,1
4778,DB00541,DB01201,1
4779,DB00294,DB08873,1
4780,DB00625,DB01167,1
4781,DB00313,DB00593,1
4782,DB01409,DB11181,1
4783,DB00712,DB01014,1
4784,DB00222,DB00731,1
4785,DB00300,DB01264,1
4786,DB00976,DB06616,1
4787,DB00425,DB00652,1
4788,DB01173,DB01219,1
4789,DB01015,DB01208,1
4790,DB00571,DB06616,1
4791,DB00136,DB00648,1
4792,DB00208,DB01197,1
4793,DB00677,DB00705,1
4794,DB00857,DB01242,1
4795,DB00477,DB00653,1
4796,DB00503,DB01016,1
4797,DB00908,DB09054,1
4798,DB01403,DB06684,1
4799,DB01133,DB03615,1
4800,DB00648,DB08820,1
4801,DB00606,DB00945,1
4802,DB00569,DB06789,1
4803,DB00893,DB00927,1
4804,DB09027,DB09039,1
4805,DB00370,DB01171,1
4806,DB00381,DB00734,1
4807,DB00686,DB01109,1
4808,DB00318,DB00611,1
4809,DB00030,DB00974,1
4810,DB00166,DB09043,1
4811,DB00444,DB02703,1
4812,DB01054,DB11093,1
4813,DB00350,DB01072,1
4814,DB00964,DB01171,1
4815,DB00014,DB00543,1
4816,DB00295,DB09300,1
4817,DB01024,DB01603,1
4818,DB00264,DB01143,1
4819,DB00363,DB00843,1
4820,DB00022,DB00831,1
4821,DB00358,DB00819,1
4822,DB00446,DB00474,1
4823,DB00959,DB01264,1
4824,DB00457,DB01143,1
4825,DB00784,DB08976,1
4826,DB00661,DB05812,1
4827,DB00537,DB00563,1
4828,DB00451,DB00893,1
4829,DB00334,DB00956,1
4830,DB00476,DB01340,1
4831,DB00482,DB00750,1
4832,DB00268,DB00327,1
4833,DB00635,DB00976,1
4834,DB00387,DB01409,1
4835,DB00245,DB08824,1
4836,DB00752,DB09038,1
4837,DB00327,DB00524,1
4838,DB00014,DB00243,1
4839,DB00864,DB06273,1
4840,DB00921,DB09300,1
4841,DB00715,DB09118,1
4842,DB00790,DB08976,1
4843,DB00544,DB01320,1
4844,DB01080,DB09034,1
4845,DB00712,DB06605,1
4846,DB00091,DB00177,1
4847,DB08935,DB09030,1
4848,DB01142,DB01175,1
4849,DB00203,DB09282,1
4850,DB04905,DB06212,1
4851,DB00330,DB00173,0
4852,DB01113,DB00956,0
4853,DB00126,DB01294,0
4854,DB00028,DB00484,0
4855,DB00384,DB01172,0
4856,DB00624,DB00573,0
4857,DB00627,DB00835,0
4858,DB00879,DB00335,0
4859,DB00098,DB01159,0
4860,DB01144,DB09272,0
4861,DB01138,DB00047,0
4862,DB01595,DB00175,0
4863,DB01136,DB00344,0
4864,DB00540,DB00255,0
4865,DB00381,DB00991,0
4866,DB09236,DB00474,0
4867,DB00283,DB00606,0
4868,DB01427,DB00250,0
4869,DB06706,DB06372,0
4870,DB09048,DB01413,0
4871,DB09221,DB00687,0
4872,DB11181,DB01182,0
4873,DB00985,DB11135,0
4874,DB09539,DB04348,0
4875,DB00828,DB00852,0
4876,DB00986,DB00182,0
4877,DB00898,DB09209,0
4878,DB00528,DB01586,0
4879,DB00540,DB00036,0
4880,DB08902,DB00983,0
4881,DB06401,DB00258,0
4882,DB00882,DB01195,0
4883,DB00468,DB01106,0
4884,DB01178,DB08901,0
4885,DB06441,DB08875,0
4886,DB00823,DB00969,0
4887,DB00790,DB00311,0
4888,DB00069,DB00603,0
4889,DB06772,DB00281,0
4890,DB00327,DB01563,0
4891,DB01145,DB00208,0
4892,DB00577,DB06714,0
4893,DB00570,DB00360,0
4894,DB01065,DB00056,0
4895,DB01255,DB09156,0
4896,DB01200,DB01119,0
4897,DB01203,DB05679,0
4898,DB00545,DB00315,0
4899,DB01339,DB00288,0
4900,DB00264,DB08880,0
4901,DB00363,DB00583,0
4902,DB00313,DB00343,0
4903,DB05039,DB00607,0
4904,DB01045,DB00316,0
4905,DB00433,DB00428,0
4906,DB00411,DB11057,0
4907,DB00089,DB01590,0
4908,DB04899,DB00110,0
4909,DB00623,DB01398,0
4910,DB00998,DB01073,0
4911,DB09256,DB09085,0
4912,DB00334,DB00927,0
4913,DB00390,DB06287,0
4914,DB06218,DB00907,0
4915,DB00030,DB06201,0
4916,DB00981,DB00325,0
4917,DB09066,DB00021,0
4918,DB00083,DB01024,0
4919,DB01069,DB00980,0
4920,DB00410,DB00916,0
4921,DB00271,DB00994,0
4922,DB06211,DB00456,0
4923,DB00433,DB01073,0
4924,DB00888,DB01041,0
4925,DB00549,DB01124,0
4926,DB00556,DB09054,0
4927,DB00036,DB00503,0
4928,DB00301,DB01098,0
4929,DB08899,DB00335,0
4930,DB01053,DB01294,0
4931,DB00450,DB00717,0
4932,DB04895,DB02546,0
4933,DB07615,DB00332,0
4934,DB01013,DB01059,0
4935,DB00213,DB00408,0
4936,DB09113,DB00288,0
4937,DB00993,DB00304,0
4938,DB01215,DB00393,0
4939,DB00471,DB06781,0
4940,DB08826,DB01144,0
4941,DB08827,DB06144,0
4942,DB01066,DB01586,0
4943,DB08931,DB10283,0
4944,DB00708,DB01489,0
4945,DB00328,DB00881,0
4946,DB06800,DB00557,0
4947,DB09039,DB00087,0
4948,DB00660,DB00774,0
4949,DB01377,DB01595,0
4950,DB06144,DB00078,0
4951,DB06292,DB01263,0
4952,DB06403,DB00325,0
4953,DB00748,DB01344,0
4954,DB01145,DB00146,0
4955,DB01205,DB00660,0
4956,DB06262,DB04951,0
4957,DB01597,DB00470,0
4958,DB00930,DB00816,0
4959,DB00085,DB00482,0
4960,DB01038,DB00397,0
4961,DB06292,DB00423,0
4962,DB00980,DB01410,0
4963,DB00898,DB00565,0
4964,DB01357,DB00657,0
4965,DB00679,DB04953,0
4966,DB11135,DB01095,0
4967,DB00910,DB00864,0
4968,DB06209,DB01192,0
4969,DB01060,DB00841,0
4970,DB00251,DB01012,0
4971,DB09570,DB01167,0
4972,DB00544,DB00608,0
4973,DB01247,DB06168,0
4974,DB09107,DB01198,0
4975,DB00389,DB06663,0
4976,DB08816,DB01189,0
4977,DB08899,DB00104,0
4978,DB00264,DB01065,0
4979,DB01222,DB00268,0
4980,DB00444,DB01167,0
4981,DB00556,DB08916,0
4982,DB01106,DB06414,0
4983,DB09269,DB00393,0
4984,DB00671,DB00197,0
4985,DB09033,DB08933,0
4986,DB00731,DB00422,0
4987,DB00437,DB06767,0
4988,DB00498,DB00804,0
4989,DB00309,DB01567,0
4990,DB04574,DB01194,0
4991,DB01148,DB01602,0
4992,DB09056,DB00395,0
4993,DB08933,DB02701,0
4994,DB00441,DB00059,0
4995,DB00898,DB01327,0
4996,DB09517,DB01427,0
4997,DB00370,DB06659,0
4998,DB00060,DB01400,0
4999,DB00233,DB00648,0
5000,DB01339,DB00801,0
5001,DB09545,DB00391,0
5002,DB00622,DB00378,0
5003,DB01232,DB00186,0
5004,DB09063,DB00456,0
5005,DB01217,DB00026,0
5006,DB00695,DB01544,0
5007,DB05039,DB00965,0
5008,DB00910,DB06209,0
5009,DB00859,DB01137,0
5010,DB09322,DB00653,0
5011,DB00860,DB00105,0
5012,DB00342,DB09079,0
5013,DB00867,DB08901,0
5014,DB06403,DB06148,0
5015,DB00126,DB01190,0
5016,DB06729,DB04910,0
5017,DB09236,DB00230,0
5018,DB00455,DB09066,0
5019,DB01109,DB01277,0
5020,DB00996,DB04844,0
5021,DB00140,DB01192,0
5022,DB00581,DB00420,0
5023,DB06800,DB06203,0
5024,DB01362,DB08914,0
5025,DB01148,DB01182,0
5026,DB01087,DB01112,0
5027,DB00668,DB06769,0
5028,DB01033,DB00610,0
5029,DB00585,DB09046,0
5030,DB00951,DB00513,0
5031,DB06590,DB00360,0
5032,DB00871,DB01062,0
5033,DB00682,DB01018,0
5034,DB00484,DB01544,0
5035,DB00696,DB00018,0
5036,DB00468,DB00474,0
5037,DB06403,DB06767,0
5038,DB00717,DB08896,0
5039,DB04897,DB00041,0
5040,DB01093,DB00919,0
5041,DB08827,DB00282,0
5042,DB01133,DB00618,0
5043,DB00404,DB00235,0
5044,DB01132,DB08910,0
5045,DB00387,DB00847,0
5046,DB00497,DB00983,0
5047,DB01198,DB00601,0
5048,DB00288,DB01172,0
5049,DB00281,DB01410,0
5050,DB00782,DB01168,0
5051,DB05812,DB00860,0
5052,DB01190,DB01254,0
5053,DB09401,DB09082,0
5054,DB00381,DB06710,0
5055,DB04899,DB00266,0
5056,DB00781,DB00021,0
5057,DB00977,DB00232,0
5058,DB00368,DB06603,0
5059,DB00424,DB00988,0
5060,DB06777,DB00531,0
5061,DB01043,DB09130,0
5062,DB06800,DB08887,0
5063,DB01398,DB00696,0
5064,DB09060,DB06701,0
5065,DB00540,DB00801,0
5066,DB01251,DB01265,0
5067,DB00287,DB06216,0
5068,DB00054,DB01416,0
5069,DB00767,DB08899,0
5070,DB00241,DB00625,0
5071,DB00953,DB01081,0
5072,DB09279,DB01606,0
5073,DB00493,DB00100,0
5074,DB01222,DB00536,0
5075,DB01061,DB01163,0
5076,DB01042,DB00022,0
5077,DB01339,DB00233,0
5078,DB00140,DB00412,0
5079,DB05239,DB01100,0
5080,DB01103,DB02901,0
5081,DB00683,DB01060,0
5082,DB08905,DB00704,0
5083,DB01017,DB01205,0
5084,DB00949,DB09134,0
5085,DB08976,DB09134,0
5086,DB00934,DB06700,0
5087,DB00842,DB00610,0
5088,DB09220,DB00410,0
5089,DB06709,DB01264,0
5090,DB00130,DB00446,0
5091,DB00897,DB01143,0
5092,DB06697,DB01168,0
5093,DB00017,DB00244,0
5094,DB06480,DB00366,0
5095,DB01362,DB04884,0
5096,DB00042,DB00615,0
5097,DB06786,DB09401,0
5098,DB00243,DB01624,0
5099,DB01359,DB00745,0
5100,DB00433,DB01418,0
5101,DB06698,DB08947,0
5102,DB00291,DB08934,0
5103,DB01033,DB06799,0
5104,DB06785,DB01000,0
5105,DB09046,DB00867,0
5106,DB00897,DB00610,0
5107,DB00305,DB00417,0
5108,DB01218,DB01068,0
5109,DB01109,DB04711,0
5110,DB05294,DB01205,0
5111,DB09210,DB00863,0
5112,DB01235,DB00220,0
5113,DB06616,DB08907,0
5114,DB00556,DB09274,0
5115,DB11124,DB00539,0
5116,DB06637,DB09241,0
5117,DB01043,DB00208,0
5118,DB00762,DB09281,0
5119,DB01380,DB00882,0
5120,DB01595,DB00176,0
5121,DB01013,DB01030,0
5122,DB00203,DB09038,0
5123,DB00723,DB08826,0
5124,DB09153,DB00764,0
5125,DB00153,DB00650,0
5126,DB01624,DB01607,0
5127,DB00795,DB06706,0
5128,DB09302,DB00270,0
5129,DB01166,DB00107,0
5130,DB01162,DB00451,0
5131,DB00324,DB00013,0
5132,DB09097,DB00319,0
5133,DB06480,DB00474,0
5134,DB00310,DB09035,0
5135,DB00489,DB05829,0
5136,DB08795,DB00280,0
5137,DB08877,DB00641,0
5138,DB01218,DB00740,0
5139,DB00224,DB08935,0
5140,DB01259,DB01161,0
5141,DB00968,DB00515,0
5142,DB00290,DB06792,0
5143,DB00690,DB11315,0
5144,DB00549,DB00275,0
5145,DB00626,DB09407,0
5146,DB09065,DB06196,0
5147,DB00280,DB00254,0
5148,DB00688,DB00726,0
5149,DB09292,DB08910,0
5150,DB06710,DB00190,0
5151,DB00531,DB09143,0
5152,DB00620,DB06698,0
5153,DB01223,DB09050,0
5154,DB00585,DB00358,0
5155,DB06706,DB09066,0
5156,DB01511,DB00986,0
5157,DB00461,DB06824,0
5158,DB01075,DB01081,0
5159,DB01320,DB01606,0
5160,DB00242,DB00021,0
5161,DB01612,DB00547,0
5162,DB00759,DB00258,0
5163,DB01309,DB01274,0
5164,DB00879,DB00604,0
5165,DB00989,DB00951,0
5166,DB06792,DB00269,0
5167,DB04711,DB02300,0
5168,DB00993,DB08795,0
5169,DB01255,DB08917,0
5170,DB09273,DB09295,0
5171,DB01309,DB04572,0
5172,DB01224,DB00513,0
5173,DB01601,DB01115,0
5174,DB01624,DB00877,0
5175,DB00796,DB06785,0
5176,DB01337,DB00188,0
5177,DB00030,DB08976,0
5178,DB00444,DB09135,0
5179,DB00769,DB01220,0
5180,DB01185,DB01205,0
5181,DB00712,DB00641,0
5182,DB11156,DB09275,0
5183,DB09057,DB00355,0
5184,DB01606,DB04868,0
5185,DB01595,DB06210,0
5186,DB00937,DB09072,0
5187,DB04339,DB00938,0
5188,DB09056,DB00691,0
5189,DB00207,DB00457,0
5190,DB00893,DB05271,0
5191,DB00980,DB06822,0
5192,DB00724,DB09275,0
5193,DB00873,DB01137,0
5194,DB00056,DB09235,0
5195,DB00109,DB09061,0
5196,DB00731,DB00218,0
5197,DB01362,DB01285,0
5198,DB09128,DB00065,0
5199,DB09270,DB01248,0
5200,DB06292,DB01427,0
5201,DB06372,DB01070,0
5202,DB06145,DB09147,0
5203,DB00674,DB00973,0
5204,DB00770,DB00210,0
5205,DB09320,DB06366,0
5206,DB08871,DB00440,0
5207,DB00969,DB00235,0
5208,DB01103,DB00739,0
5209,DB08902,DB00029,0
5210,DB04272,DB09221,0
5211,DB06643,DB01071,0
5212,DB00714,DB01435,0
5213,DB08911,DB00758,0
5214,DB09227,DB00445,0
5215,DB01225,DB09071,0
5216,DB00731,DB00643,0
5217,DB00424,DB11135,0
5218,DB00775,DB00455,0
5219,DB01164,DB08912,0
5220,DB09035,DB00182,0
5221,DB01053,DB01026,0
5222,DB01278,DB00061,0
5223,DB01017,DB09125,0
5224,DB01082,DB04951,0
5225,DB00718,DB06714,0
5226,DB09162,DB00945,0
5227,DB00869,DB01201,0
5228,DB01399,DB00761,0
5229,DB01260,DB09183,0
5230,DB00661,DB00005,0
5231,DB00570,DB00675,0
5232,DB00234,DB01119,0
5233,DB00909,DB08897,0
5234,DB09100,DB04855,0
5235,DB04865,DB00083,0
5236,DB00391,DB01277,0
5237,DB00285,DB01621,0
5238,DB08887,DB00758,0
5239,DB11248,DB01206,0
5240,DB01205,DB01050,0
5241,DB00621,DB00165,0
5242,DB00763,DB00411,0
5243,DB06415,DB06723,0
5244,DB00300,DB00654,0
5245,DB08439,DB09268,0
5246,DB01148,DB01261,0
5247,DB00609,DB00073,0
5248,DB09070,DB01088,0
5249,DB00802,DB01581,0
5250,DB01147,DB09049,0
5251,DB00876,DB01023,0
5252,DB01400,DB09050,0
5253,DB06723,DB09209,0
5254,DB00709,DB09071,0
5255,DB09407,DB00813,0
5256,DB06795,DB00278,0
5257,DB00086,DB09564,0
5258,DB06710,DB00764,0
5259,DB00072,DB00284,0
5260,DB00802,DB00843,0
5261,DB08914,DB01064,0
5262,DB00753,DB09391,0
5263,DB00392,DB00899,0
5264,DB00448,DB08860,0
5265,DB08875,DB00621,0
5266,DB01330,DB01168,0
5267,DB09273,DB00618,0
5268,DB05578,DB01595,0
5269,DB11249,DB01236,0
5270,DB00578,DB09183,0
5271,DB00330,DB00964,0
5272,DB00898,DB00681,0
5273,DB00781,DB00136,0
5274,DB00460,DB00542,0
5275,DB01411,DB00420,0
5276,DB00281,DB00650,0
5277,DB01274,DB01063,0
5278,DB00763,DB09257,0
5279,DB00937,DB00273,0
5280,DB00626,DB05239,0
5281,DB00627,DB09146,0
5282,DB06209,DB01205,0
5283,DB04899,DB00862,0
5284,DB01203,DB01210,0
5285,DB00715,DB08439,0
5286,DB00622,DB00503,0
5287,DB01551,DB00828,0
5288,DB03128,DB00951,0
5289,DB00528,DB00458,0
5290,DB01330,DB01323,0
5291,DB06819,DB01175,0
5292,DB01095,DB00713,0
5293,DB06207,DB01269,0
5294,DB08895,DB00950,0
5295,DB00289,DB01605,0
5296,DB08820,DB00257,0
5297,DB09143,DB01220,0
5298,DB01296,DB00108,0
5299,DB00787,DB00783,0
5300,DB00968,DB01072,0
5301,DB06714,DB00352,0
5302,DB00029,DB01064,0
5303,DB09125,DB01047,0
5304,DB01203,DB01878,0
5305,DB00970,DB01197,0
5306,DB09068,DB09270,0
5307,DB00285,DB00443,0
5308,DB00863,DB09183,0
5309,DB01607,DB00105,0
5310,DB00471,DB06210,0
5311,DB01656,DB08897,0
5312,DB01369,DB00441,0
5313,DB00594,DB00803,0
5314,DB09057,DB00503,0
5315,DB01400,DB09046,0
5316,DB00621,DB00050,0
5317,DB01351,DB01138,0
5318,DB00643,DB00442,0
5319,DB00531,DB08874,0
5320,DB00684,DB00472,0
5321,DB09277,DB09074,0
5322,DB11133,DB00860,0
5323,DB00916,DB01489,0
5324,DB00260,DB00628,0
5325,DB00572,DB01195,0
5326,DB00627,DB09068,0
5327,DB00248,DB01489,0
5328,DB00324,DB00957,0
5329,DB00433,DB00671,0
5330,DB01294,DB09063,0
5331,DB01203,DB00630,0
5332,DB00346,DB06684,0
5333,DB01109,DB00206,0
5334,DB01014,DB09122,0
5335,DB01395,DB09282,0
5336,DB08903,DB00268,0
5337,DB08811,DB00425,0
5338,DB00696,DB09035,0
5339,DB01005,DB08860,0
5340,DB00345,DB00478,0
5341,DB00477,DB00964,0
5342,DB00820,DB00684,0
5343,DB06626,DB01614,0
5344,DB01224,DB09077,0
5345,DB00571,DB09050,0
5346,DB01330,DB01024,0
5347,DB01041,DB00198,0
5348,DB00407,DB00981,0
5349,DB09302,DB05812,0
5350,DB00035,DB02546,0
5351,DB00585,DB01024,0
5352,DB00773,DB00907,0
5353,DB09026,DB00642,0
5354,DB00640,DB00837,0
5355,DB00953,DB00052,0
5356,DB00690,DB03619,0
5357,DB00068,DB01282,0
5358,DB00977,DB09043,0
5359,DB06216,DB01050,0
5360,DB06696,DB00625,0
5361,DB00036,DB00610,0
5362,DB00984,DB06826,0
5363,DB01239,DB04842,0
5364,DB00854,DB00692,0
5365,DB00692,DB09082,0
5366,DB00678,DB01217,0
5367,DB00060,DB09071,0
5368,DB09072,DB05278,0
5369,DB00788,DB00361,0
5370,DB00394,DB06714,0
5371,DB06761,DB08910,0
5372,DB05812,DB01620,0
5373,DB00331,DB00317,0
5374,DB06203,DB09060,0
5375,DB01708,DB00105,0
5376,DB00712,DB00801,0
5377,DB00305,DB00596,0
5378,DB00790,DB09270,0
5379,DB00407,DB01248,0
5380,DB01273,DB01353,0
5381,DB00782,DB01251,0
5382,DB00846,DB08870,0
5383,DB00459,DB01323,0
5384,DB01196,DB00083,0
5385,DB06410,DB06228,0
5386,DB01072,DB01183,0
5387,DB00970,DB01606,0
5388,DB00744,DB00083,0
5389,DB01291,DB01140,0
5390,DB01363,DB08882,0
5391,DB01298,DB00248,0
5392,DB00065,DB09214,0
5393,DB09046,DB06228,0
5394,DB01148,DB00881,0
5395,DB08881,DB09391,0
5396,DB01133,DB00755,0
5397,DB06700,DB01333,0
5398,DB09287,DB11156,0
5399,DB11354,DB06688,0
5400,DB01577,DB01437,0
5401,DB00357,DB00684,0
5402,DB00180,DB01205,0
5403,DB06273,DB03793,0
5404,DB01218,DB01327,0
5405,DB00804,DB00956,0
5406,DB00460,DB06216,0
5407,DB00331,DB00451,0
5408,DB00213,DB01022,0
5409,DB01278,DB01109,0
5410,DB00190,DB00945,0
5411,DB01173,DB04868,0
5412,DB04711,DB05521,0
5413,DB09112,DB01011,0
5414,DB01195,DB01104,0
5415,DB00368,DB00031,0
5416,DB09104,DB01250,0
5417,DB00039,DB06754,0
5418,DB00672,DB09257,0
5419,DB01247,DB00474,0
5420,DB00724,DB06715,0
5421,DB00662,DB00334,0
5422,DB00798,DB00763,0
5423,DB06786,DB01438,0
5424,DB04910,DB09273,0
5425,DB06710,DB08893,0
5426,DB08916,DB00813,0
5427,DB01265,DB00853,0
5428,DB00384,DB00627,0
5429,DB00862,DB00758,0
5430,DB00801,DB00905,0
5431,DB00461,DB00657,0
5432,DB00963,DB09265,0
5433,DB00310,DB00608,0
5434,DB00435,DB00605,0
5435,DB00327,DB04855,0
5436,DB01708,DB00801,0
5437,DB05239,DB01590,0
5438,DB01214,DB00343,0
5439,DB06681,DB05245,0
5440,DB00585,DB09281,0
5441,DB01239,DB00291,0
5442,DB06785,DB00564,0
5443,DB00750,DB00237,0
5444,DB01039,DB00021,0
5445,DB00213,DB00223,0
5446,DB00930,DB01173,0
5447,DB00177,DB00250,0
5448,DB01397,DB01155,0
5449,DB00213,DB09282,0
5450,DB00795,DB00560,0
5451,DB01068,DB01058,0
5452,DB09322,DB01144,0
5453,DB00634,DB01047,0
5454,DB00246,DB06692,0
5455,DB01326,DB00458,0
5456,DB01380,DB01594,0
5457,DB00376,DB00146,0
5458,DB01294,DB06690,0
5459,DB00715,DB00251,0
5460,DB09274,DB05239,0
5461,DB08893,DB00904,0
5462,DB00166,DB00853,0
5463,DB00779,DB00042,0
5464,DB01595,DB00959,0
5465,DB00560,DB00065,0
5466,DB09273,DB00619,0
5467,DB00788,DB00564,0
5468,DB00915,DB00364,0
5469,DB00873,DB01357,0
5470,DB06480,DB01364,0
5471,DB01198,DB08860,0
5472,DB01380,DB00081,0
5473,DB00303,DB05521,0
5474,DB09038,DB01173,0
5475,DB00512,DB00598,0
5476,DB01393,DB00371,0
5477,DB00260,DB02703,0
5478,DB00743,DB06413,0
5479,DB01173,DB00849,0
5480,DB01008,DB00406,0
5481,DB06700,DB01399,0
5482,DB09078,DB00288,0
5483,DB09570,DB11057,0
5484,DB00287,DB06790,0
5485,DB00389,DB11315,0
5486,DB01043,DB00802,0
5487,DB00961,DB06696,0
5488,DB01356,DB01210,0
5489,DB09119,DB00822,0
5490,DB00959,DB00697,0
5491,DB01708,DB01029,0
5492,DB00355,DB04861,0
5493,DB00444,DB09050,0
5494,DB01544,DB09275,0
5495,DB09271,DB00863,0
5496,DB09020,DB04570,0
5497,DB00983,DB01037,0
5498,DB00739,DB00216,0
5499,DB01380,DB09285,0
5500,DB05271,DB08889,0
5501,DB01097,DB00705,0
5502,DB04865,DB01254,0
5503,DB01551,DB01277,0
5504,DB01369,DB01250,0
5505,DB00782,DB01085,0
5506,DB00796,DB01612,0
5507,DB00451,DB00195,0
5508,DB00571,DB01100,0
5509,DB08931,DB01202,0
5510,DB00190,DB06724,0
5511,DB01397,DB01156,0
5512,DB00742,DB00021,0
5513,DB00308,DB00917,0
5514,DB01579,DB09125,0
5515,DB11354,DB01080,0
5516,DB01162,DB09235,0
5517,DB01053,DB06715,0
5518,DB06372,DB00618,0
5519,DB01204,DB09166,0
5520,DB00444,DB00603,0
5521,DB00472,DB00808,0
5522,DB01181,DB01171,0
5523,DB00771,DB00472,0
5524,DB08860,DB00187,0
5525,DB06441,DB00996,0
5526,DB01409,DB01306,0
5527,DB01309,DB00768,0
5528,DB00585,DB00475,0
5529,DB00974,DB09278,0
5530,DB08881,DB01009,0
5531,DB00803,DB01438,0
5532,DB09302,DB01008,0
5533,DB00717,DB00026,0
5534,DB00072,DB00110,0
5535,DB00224,DB00741,0
5536,DB00951,DB05528,0
5537,DB01150,DB00054,0
5538,DB00535,DB00887,0
5539,DB00359,DB00972,0
5540,DB06212,DB04348,0
5541,DB00811,DB00697,0
5542,DB04854,DB05015,0
5543,DB00257,DB09272,0
5544,DB08879,DB00916,0
5545,DB09128,DB00316,0
5546,DB01053,DB04839,0
5547,DB00782,DB00950,0
5548,DB09068,DB00714,0
5549,DB08869,DB00485,0
5550,DB01073,DB00429,0
5551,DB01064,DB08883,0
5552,DB00481,DB00021,0
5553,DB06145,DB01060,0
5554,DB06401,DB06799,0
5555,DB01225,DB00389,0
5556,DB00230,DB01262,0
5557,DB01563,DB01022,0
5558,DB00862,DB09289,0
5559,DB06403,DB00853,0
5560,DB01397,DB08907,0
5561,DB01621,DB00031,0
5562,DB06273,DB01369,0
5563,DB09277,DB09123,0
5564,DB06659,DB09539,0
5565,DB00014,DB09262,0
5566,DB01149,DB06148,0
5567,DB00205,DB00524,0
5568,DB01353,DB00980,0
5569,DB01270,DB00263,0
5570,DB08879,DB00736,0
5571,DB01326,DB01611,0
5572,DB08860,DB09052,0
5573,DB08879,DB00681,0
5574,DB01197,DB01012,0
5575,DB09545,DB00903,0
5576,DB00841,DB01098,0
5577,DB00654,DB00864,0
5578,DB00561,DB00017,0
5579,DB00662,DB00739,0
5580,DB01365,DB00808,0
5581,DB09125,DB01357,0
5582,DB09257,DB04982,0
5583,DB00851,DB00478,0
5584,DB06204,DB00741,0
5585,DB01130,DB01567,0
5586,DB01276,DB00771,0
5587,DB08811,DB00182,0
5588,DB06730,DB01611,0
5589,DB00961,DB00651,0
5590,DB00607,DB00480,0
5591,DB09300,DB00367,0
5592,DB00673,DB01586,0
5593,DB00709,DB00618,0
5594,DB01150,DB00056,0
5595,DB00976,DB00020,0
5596,DB00260,DB01011,0
5597,DB01432,DB06698,0
5598,DB11181,DB00262,0
5599,DB00297,DB00703,0
5600,DB01124,DB09268,0
