,Protein1_ID,Protein2_ID,label
7201,5705,10938,0
7202,2339,84457,0
7203,90203,196051,0
7204,2101,5050,0
7205,80237,55786,0
7206,55311,124925,0
7207,313,54033,0
7208,57506,256364,0
7209,144404,84223,0
7210,4056,4638,0
7211,1460,6050,0
7212,2593,91694,0
7213,2275,7566,0
7214,5860,112483,0
7215,51008,54458,0
7216,2790,7571,0
7217,1485,7169,0
7218,140876,57610,0
7219,7203,129138,0
7220,79370,353116,0
7221,7993,55249,0
7222,6821,220082,0
7223,56911,89891,0
7224,196883,8500,0
7225,8317,158399,0
7226,114898,84285,0
7227,55810,23201,0
7228,1589,23126,0
7229,169522,27250,0
7230,200014,84105,0
7231,1311,3612,0
7232,685,401296,0
7233,55282,64168,0
7234,10399,83990,0
7235,2578,10072,0
7236,9415,55286,0
7237,220108,90007,0
7238,51406,158067,0
7239,23403,64708,0
7240,5507,55954,0
7241,10016,51506,0
7242,728276,151195,0
7243,1735,2239,0
7244,85403,353132,0
7245,8301,11228,0
7246,9242,196051,0
7247,84299,51571,0
7248,10938,51267,0
7249,3854,79778,0
7250,1415,23199,0
7251,5916,220164,0
7252,972,8667,0
7253,9238,9502,0
7254,827,23108,0
7255,218,29959,0
7256,819,10612,0
7257,200734,10423,0
7258,655,3895,0
7259,10847,55702,0
7260,55729,653499,0
7261,9531,26024,0
7262,5089,6048,0
7263,5424,150248,0
7264,54968,55118,0
7265,10124,57541,0
7266,11146,57097,0
7267,10282,57126,0
7268,10810,389136,0
7269,84309,124404,0
7270,55272,30818,0
7271,9500,10138,0
7272,10534,114088,0
7273,4920,10126,0
7274,1678,348487,0
7275,79892,27159,0
7276,134526,79839,0
7277,6360,116092,0
7278,6708,474354,0
7279,11142,79960,0
7280,10256,389834,0
7281,83416,63893,0
7282,8890,25895,0
7283,2958,64841,0
7284,402117,83698,0
7285,945,121512,0
7286,3965,5515,0
7287,7551,158506,0
7288,403,27237,0
7289,199720,26511,0
7290,10059,117166,0
7291,169966,23204,0
7292,375287,29090,0
7293,4170,283385,0
7294,201725,286075,0
7295,51147,64093,0
7296,3603,80129,0
7297,65985,51060,0
7298,9260,83637,0
7299,54438,27346,0
7300,5089,7289,0
7301,9457,51608,0
7302,7975,126868,0
7303,1469,170394,0
7304,7584,25906,0
7305,5584,5634,0
7306,138199,55502,0
7307,153222,64108,0
7308,1670,56998,0
7309,10516,10978,0
7310,8575,83451,0
7311,10840,91522,0
7312,3187,84680,0
7313,27232,391104,0
7314,5511,6721,0
7315,51647,55120,0
7316,114960,57592,0
7317,10247,386680,0
7318,374,10232,0
7319,1915,29800,0
7320,6348,55749,0
7321,1298,171177,0
7322,4184,5824,0
7323,250,9180,0
7324,3399,8322,0
7325,1456,4116,0
7326,972,8161,0
7327,4355,11034,0
7328,115416,286343,0
7329,4784,91624,0
7330,2018,9201,0
7331,5058,6192,0
7332,25940,26002,0
7333,2077,2940,0
7334,5049,9073,0
7335,8655,84850,0
7336,3885,139212,0
7337,55114,93099,0
7338,4704,8651,0
7339,166614,10262,0
7340,166614,285025,0
7341,8669,92689,0
7342,3448,4111,0
7343,10295,353333,0
7344,1144,114960,0
7345,1511,387522,0
7346,4952,8737,0
7347,51411,64219,0
7348,4354,64744,0
7349,153020,91893,0
7350,8601,55713,0
7351,26525,128977,0
7352,5929,150368,0
7353,4105,11336,0
7354,2512,8932,0
7355,494514,3216,0
7356,11258,29928,0
7357,374,9610,0
7358,23201,23626,0
7359,9984,51224,0
7360,441212,85317,0
7361,140739,10781,0
7362,5873,64147,0
7363,3972,284573,0
7364,7919,9694,0
7365,84946,64793,0
7366,442523,25940,0
7367,2199,55285,0
7368,80830,154865,0
7369,11011,643832,0
7370,3945,84154,0
7371,154807,57332,0
7372,56000,221786,0
7373,3083,9123,0
7374,3059,4920,0
7375,83446,27005,0
7376,8639,117157,0
7377,4739,5229,0
7378,10529,128439,0
7379,23118,163050,0
7380,6730,60490,0
7381,1382,115677,0
7382,2782,55954,0
7383,51742,55500,0
7384,1491,163071,0
7385,164127,10332,0
7386,8985,26224,0
7387,80108,55110,0
7388,10687,90589,0
7389,10484,59277,0
7390,5934,22828,0
7391,79933,57862,0
7392,10451,64400,0
7393,8897,153328,0
7394,2941,91464,0
7395,10105,392360,0
7396,57018,94121,0
7397,203111,10690,0
7398,7520,84289,0
7399,55137,23016,0
7400,1506,8837,0
7401,1123,154091,0
7402,5500,51317,0
7403,3852,8458,0
7404,3270,9775,0
7405,55222,317671,0
7406,863,348158,0
7407,3757,6871,0
7408,6002,87769,0
7409,7414,55114,0
7410,6271,387119,0
7411,5716,130074,0
7412,286753,353143,0
7413,6769,55130,0
7414,6700,728712,0
7415,55749,64386,0
7416,6648,10039,0
7417,4943,158798,0
7418,200634,7965,0
7419,3488,58513,0
7420,79171,51608,0
7421,79364,390792,0
7422,402682,22827,0
7423,200845,56658,0
7424,50855,25925,0
7425,84223,118472,0
7426,7134,60385,0
7427,1298,5873,0
7428,3742,57110,0
7429,56655,128229,0
7430,6692,83853,0
7431,6846,55971,0
7432,164592,286827,0
7433,6100,79589,0
7434,84871,284325,0
7435,755,55216,0
7436,339983,79171,0
7437,56984,158067,0
7438,51309,92714,0
7439,58517,390535,0
7440,115950,84536,0
7441,4085,128272,0
7442,375056,284365,0
7443,3737,4762,0
7444,1488,4645,0
7445,51361,654231,0
7446,10054,50805,0
7447,1861,55007,0
7448,55017,154865,0
7449,5610,55872,0
7450,80129,29886,0
7451,7746,56676,0
7452,140691,79673,0
7453,1967,7704,0
7454,114803,55041,0
7455,750,285180,0
7456,1671,80757,0
7457,2114,64170,0
7458,51157,23126,0
7459,6721,8030,0
7460,26165,92610,0
7461,256126,29761,0
7462,10489,221955,0
7463,5204,5252,0
7464,11235,440836,0
7465,444,3560,0
7466,1385,11077,0
7467,196740,8731,0
7468,5702,116285,0
7469,57088,126353,0
7470,7157,51043,0
7471,3146,23542,0
7472,80317,285180,0
7473,5129,8403,0
7474,2792,7781,0
7475,79154,28992,0
7476,10107,54951,0
7477,81669,127933,0
7478,283849,26284,0
7479,3276,653361,0
7480,221,112802,0
7481,7341,54585,0
7482,112755,57105,0
7483,3054,50943,0
7484,1645,7158,0
7485,784,53335,0
7486,6928,10363,0
7487,5147,56890,0
7488,54752,286380,0
7489,6668,414325,0
7490,6737,51389,0
7491,4103,158399,0
7492,136853,10738,0
7493,55216,158787,0
7494,100532737,27246,0
7495,1385,5047,0
7496,3889,29974,0
7497,270,168620,0
7498,9060,503497,0
7499,2017,55915,0
7500,80174,55128,0
7501,10475,93611,0
7502,10197,29117,0
7503,6615,57624,0
7504,5890,55272,0
7505,1153,1788,0
7506,81669,353139,0
7507,6036,10982,0
7508,285381,163688,0
7509,2940,10581,0
7510,5082,149950,0
7511,6687,79876,0
7512,8536,56938,0
7513,4144,4302,0
7514,54555,220202,0
7515,480,80184,0
7516,7411,79081,0
7517,8318,9230,0
7518,78999,90355,0
7519,25876,157773,0
7520,3726,153090,0
7521,139231,54749,0
7522,475,84520,0
7523,4609,117144,0
7524,4323,54964,0
7525,4088,5537,0
7526,310,7726,0
7527,9847,146705,0
7528,4943,246329,0
7529,3351,84733,0
7530,7920,79622,0
7531,10928,27242,0
7532,26034,388387,0
7533,100507537,27434,0
7534,2012,64778,0
7535,8890,150962,0
7536,8541,54979,0
7537,7388,122953,0
7538,8906,92856,0
7539,605,54776,0
7540,79415,25876,0
7541,51157,84324,0
7542,54955,56180,0
7543,11023,84832,0
7544,9415,339324,0
7545,10615,84958,0
7546,7120,50848,0
7547,1409,10612,0
7548,7125,114798,0
7549,51690,55786,0
7550,84320,54069,0
7551,202243,6929,0
7552,5727,6499,0
7553,6924,26088,0
7554,1616,7297,0
7555,3232,30818,0
7556,8517,51389,0
7557,956,11272,0
7558,81573,26232,0
7559,55128,125997,0
7560,138716,8573,0
7561,6708,140807,0
7562,509,1069,0
7563,79698,80273,0
7564,205860,147687,0
7565,5778,85407,0
7566,9112,283212,0
7567,78986,341567,0
7568,7584,8976,0
7569,95,23192,0
7570,8412,51225,0
7571,79098,89944,0
7572,6233,64094,0
7573,3728,5690,0
7574,9218,26284,0
7575,54708,27434,0
7576,1435,55906,0
7577,84229,162605,0
7578,8646,91544,0
7579,5864,55905,0
7580,2624,145483,0
7581,11100,83658,0
7582,114569,64400,0
7583,3839,6721,0
7584,25924,60468,0
7585,132625,6898,0
7586,50855,126272,0
7587,4602,146852,0
7588,8823,55795,0
7589,54906,392360,0
7590,10434,285613,0
7591,8678,8834,0
7592,338785,11275,0
7593,84872,414157,0
7594,79177,57633,0
7595,8677,286262,0
7596,8266,79931,0
7597,3613,6934,0
7598,5093,6117,0
7599,5973,56475,0
7600,4708,28983,0
7601,4645,10920,0
7602,6470,80350,0
7603,84864,55971,0
7604,5127,63928,0
7605,6529,91624,0
7606,54205,55621,0
7607,400673,388701,0
7608,84283,57530,0
7609,1263,81572,0
7610,10391,157567,0
7611,30818,64400,0
7612,4670,9129,0
7613,5790,9908,0
7614,51256,22874,0
7615,2815,285141,0
7616,5199,5973,0
7617,9587,9639,0
7618,779,3059,0
7619,9111,157570,0
7620,1281,11332,0
7621,6795,54797,0
7622,7703,10894,0
7623,7704,64770,0
7624,51181,90167,0
7625,7316,55854,0
7626,6584,63027,0
7627,199675,8939,0
7628,5635,79898,0
7629,171017,7920,0
7630,1364,149483,0
7631,7507,283349,0
7632,1983,79868,0
7633,5087,196051,0
7634,51083,56904,0
7635,9531,54749,0
7636,5082,8837,0
7637,2992,55702,0
7638,114041,319101,0
7639,6363,389834,0
7640,57035,29087,0
7641,1808,29965,0
7642,23181,92906,0
7643,599,353333,0
7644,5684,11158,0
7645,51545,55137,0
7646,51072,55890,0
7647,5501,51367,0
7648,51778,84959,0
7649,343521,23498,0
7650,65983,5130,0
7651,11059,55163,0
7652,5141,58499,0
7653,340359,158506,0
7654,115265,30014,0
7655,596,6612,0
7656,140628,64108,0
7657,10912,80153,0
7658,9896,63826,0
7659,3840,54749,0
7660,51135,57192,0
7661,9935,22977,0
7662,10586,51545,0
7663,6015,7586,0
7664,9636,254950,0
7665,9354,27346,0
7666,65983,25911,0
7667,11077,159989,0
7668,8458,55122,0
7669,2579,10528,0
7670,3880,9454,0
7671,6884,121506,0
7672,5545,84871,0
7673,284086,23475,0
7674,10656,55076,0
7675,440050,83695,0
7676,83746,22807,0
7677,8624,339231,0
7678,79768,255043,0
7679,116496,23613,0
7680,2049,541468,0
7681,7165,7456,0
7682,10287,11275,0
7683,5530,126272,0
7684,55329,28970,0
7685,7704,9907,0
7686,79148,375033,0
7687,3045,3866,0
7688,7709,57185,0
7689,55662,57536,0
7690,5349,79154,0
7691,1102,4774,0
7692,138065,7709,0
7693,404550,161514,0
7694,9741,121549,0
7695,137392,9088,0
7696,653166,64219,0
7697,3140,91408,0
7698,348303,54734,0
7699,151963,58529,0
7700,80833,56906,0
7701,27242,163742,0
7702,387,7544,0
7703,51074,124411,0
7704,815,1054,0
7705,79364,91404,0
7706,285349,28970,0
7707,3364,386676,0
7708,902,388407,0
7709,3169,11311,0
7710,51603,84951,0
7711,9373,85294,0
7712,5411,11031,0
7713,8848,10928,0
7714,3196,23173,0
7715,5383,8322,0
7716,145773,23475,0
7717,767,55698,0
7718,219738,26138,0
7719,100506584,9672,0
7720,7812,284439,0
7721,84807,286262,0
7722,3537,83852,0
7723,170062,56956,0
7724,132671,126868,0
7725,805,3892,0
7726,8379,51194,0
7727,4598,5781,0
7728,53822,22897,0
7729,1855,9238,0
7730,5256,84912,0
7731,22890,25940,0
7732,53371,653121,0
7733,5307,64112,0
7734,10682,130074,0
7735,432,53347,0
7736,8887,126375,0
7737,3183,8940,0
7738,115827,84837,0
7739,2848,29800,0
7740,83862,64061,0
7741,55108,55915,0
7742,25847,25888,0
7743,381,81932,0
7744,8536,55285,0
7745,80306,91653,0
7746,84260,121391,0
7747,4673,64224,0
7748,169270,441518,0
7749,83648,130560,0
7750,2896,5727,0
7751,10215,10868,0
7752,10072,55285,0
7753,118,5704,0
7754,1311,150572,0
7755,7348,51538,0
7756,201562,163227,0
7757,1068,9139,0
7758,79607,124460,0
7759,10147,55653,0
7760,57498,28992,0
7761,327,3836,0
7762,3054,26258,0
7763,79669,84203,0
7764,5476,7549,0
7765,10633,11146,0
7766,54968,221044,0
7767,3757,400673,0
7768,58530,255809,0
7769,1674,4223,0
7770,5711,79912,0
7771,3437,286514,0
7772,9039,9322,0
7773,51652,93611,0
7774,100506584,85397,0
7775,6192,126823,0
7776,9474,84612,0
7777,8674,79768,0
7778,757,54935,0
7779,8536,112939,0
7780,5558,55135,0
7781,401067,9550,0
7782,7709,84680,0
7783,57630,27250,0
7784,257202,28387,0
7785,374395,441194,0
7786,5371,221718,0
7787,7917,63928,0
7788,79016,80817,0
7789,79159,93099,0
7790,4284,375287,0
7791,6231,57633,0
7792,51067,23324,0
7793,733,10929,0
7794,51248,23149,0
7795,6723,23137,0
7796,2199,23324,0
7797,13,1102,0
7798,8618,440348,0
7799,79665,81792,0
7800,54107,26147,0
7801,83541,253128,0
7802,79002,79931,0
7803,861,2354,0
7804,6880,64770,0
7805,2214,7408,0
7806,3223,9779,0
7807,1015,23515,0
7808,5050,22888,0
7809,7297,8742,0
7810,339366,56648,0
7811,79792,51363,0
7812,134391,162632,0
7813,1445,5130,0
7814,9555,29974,0
7815,118,6499,0
7816,1466,22948,0
7817,3337,3737,0
7818,81932,90135,0
7819,6758,55917,0
7820,4149,154865,0
7821,7090,83451,0
7822,4481,51567,0
7823,55231,57335,0
7824,10810,120534,0
7825,7516,57144,0
7826,9532,25906,0
7827,5727,57820,0
7828,9784,22887,0
7829,3839,79364,0
7830,134121,63027,0
7831,8607,9659,0
7832,6443,84129,0
7833,865,51042,0
7834,5395,7832,0
7835,9373,9637,0
7836,8717,92736,0
7837,80273,127253,0
7838,2919,9841,0
7839,112942,55810,0
7840,5875,6615,0
7841,9810,120526,0
7842,4070,23163,0
7843,80313,55267,0
7844,22902,23403,0
7845,6443,119391,0
7846,6633,84203,0
7847,9841,10458,0
7848,6273,23421,0
7849,5015,90594,0
7850,6829,11077,0
7851,55781,56829,0
7852,284904,158787,0
7853,1406,374395,0
7854,1674,6882,0
7855,11144,80820,0
7856,9391,63908,0
7857,10494,84527,0
7858,7135,9811,0
7859,5780,23170,0
7860,1731,11338,0
7861,338761,22903,0
7862,26039,26291,0
7863,10273,64386,0
7864,1456,2571,0
7865,9468,220929,0
7866,95,7332,0
7867,1649,51111,0
7868,90861,161582,0
7869,6619,7542,0
7870,581,9871,0
7871,6406,253128,0
7872,51375,284904,0
7873,808,64927,0
7874,11124,79635,0
7875,84153,55178,0
7876,170626,9610,0
7877,1054,1195,0
7878,25940,161145,0
7879,8354,163154,0
7880,5130,5864,0
7881,1967,55827,0
7882,84191,57335,0
7883,431705,388272,0
7884,2328,8847,0
7885,10541,389136,0
7886,597,83937,0
7887,339448,54913,0
7888,10282,55749,0
7889,3691,6257,0
7890,4342,23619,0
7891,9978,55621,0
7892,79154,29887,0
7893,51082,89796,0
7894,1785,6737,0
7895,25,79092,0
7896,9341,64744,0
7897,87,10247,0
7898,3860,4485,0
7899,343521,91746,0
7900,3202,5704,0
7901,55827,56970,0
7902,4818,25824,0
7903,8848,84259,0
7904,5998,286262,0
7905,864,54932,0
7906,51409,387990,0
7907,57402,29785,0
7908,9623,10451,0
7909,3251,163154,0
7910,79696,64778,0
7911,375719,346157,0
7912,134145,6897,0
7913,5565,10767,0
7914,200186,129531,0
7915,79607,652972,0
7916,2243,285148,0
7917,6202,79894,0
7918,3329,5878,0
7919,3881,65220,0
7920,83733,29082,0
7921,7919,113146,0
7922,662,10464,0
7923,8664,10581,0
7924,79753,84465,0
7925,902,2323,0
7926,78986,55505,0
7927,3767,11100,0
7928,9782,23583,0
7929,8502,53822,0
7930,25959,128439,0
7931,147687,55041,0
7932,1933,8513,0
7933,8496,10961,0
7934,1106,100506164,0
7935,2940,60491,0
7936,1735,51352,0
7937,4846,22924,0
7938,10615,55692,0
7939,7709,57567,0
7940,4308,56269,0
7941,5366,92154,0
7942,58155,27430,0
7943,5110,51564,0
7944,284695,57120,0
7945,375248,81603,0
7946,6560,10614,0
7947,874,55342,0
7948,79188,285148,0
7949,7518,83593,0
7950,3046,23774,0
7951,1173,55702,0
7952,112812,63940,0
7953,1997,23151,0
7954,4292,83937,0
7955,170082,121340,0
7956,1102,170082,0
7957,54507,153527,0
7958,283635,58524,0
7959,84656,124790,0
7960,9266,57621,0
7961,201181,10475,0
7962,3162,3849,0
7963,116461,60680,0
7964,284390,65125,0
7965,750,494514,0
7966,3891,55196,0
7967,6601,157777,0
7968,387,137886,0
7969,148198,28956,0
7970,8195,25959,0
7971,126282,64110,0
7972,8933,26952,0
7973,3836,51074,0
7974,199745,83734,0
7975,6945,84221,0
7976,2959,8737,0
7977,1043,3662,0
7978,402,5830,0
7979,171177,7633,0
7980,11151,51634,0
7981,403,7403,0
7982,79154,387266,0
7983,3964,9412,0
7984,5252,6002,0
7985,1974,51030,0
7986,6015,92703,0
7987,10256,254950,0
7988,170463,388389,0
7989,885,8651,0
7990,122769,27063,0
7991,8892,84313,0
7992,4747,5929,0
7993,6746,85569,0
7994,401508,29843,0
7995,4207,51001,0
7996,1072,5585,0
7997,10152,57703,0
7998,1375,6945,0
7999,10742,83463,0
8000,406,22887,0
8001,381,92283,0
8002,5955,121268,0
8003,8575,8915,0
8004,374355,283349,0
8005,6990,23569,0
8006,54790,64220,0
8007,7728,9694,0
8008,8623,340527,0
8009,5626,5730,0
8010,1981,57212,0
8011,5912,9830,0
8012,79065,80258,0
8013,3222,23118,0
8014,4619,80154,0
8015,116115,55194,0
8016,3937,4832,0
8017,8233,8440,0
8018,53918,91369,0
8019,1879,6636,0
8020,114932,84516,0
8021,5585,121599,0
8022,79744,84985,0
8023,7114,51363,0
8024,9001,25861,0
8025,712,5037,0
8026,4302,5130,0
8027,8440,130132,0
8028,5223,5316,0
8029,2790,8772,0
8030,444,253827,0
8031,7681,22873,0
8032,10897,96626,0
8033,84950,55110,0
8034,7069,11063,0
8035,4869,6527,0
8036,1046,27239,0
8037,1735,27351,0
8038,9896,53916,0
8039,208,79931,0
8040,84958,29992,0
8041,2886,83461,0
8042,80308,151636,0
8043,79081,26270,0
8044,6999,84935,0
8045,5257,8727,0
8046,55840,57110,0
8047,256329,64324,0
8048,1278,29087,0
8049,79720,55357,0
8050,581,6929,0
8051,10016,10902,0
8052,9255,91156,0
8053,140876,22981,0
8054,1893,9637,0
8055,4678,11167,0
8056,83541,283989,0
8057,5027,115201,0
8058,1674,11339,0
8059,410,3221,0
8060,58498,26333,0
8061,664,79139,0
8062,3792,56898,0
8063,4824,54870,0
8064,9499,11235,0
8065,147172,25906,0
8066,27,1861,0
8067,10894,80174,0
8068,9674,25847,0
8069,84890,57532,0
8070,5598,56911,0
8071,138065,8864,0
8072,1482,55872,0
8073,4357,8100,0
8074,4170,64978,0
8075,9815,56902,0
8076,2941,83992,0
8077,258,8772,0
8078,10879,84779,0
8079,79038,29106,0
8080,149371,55346,0
8081,4336,8382,0
8082,9025,148103,0
8083,51091,55502,0
8084,6293,342574,0
8085,4678,348093,0
8086,3886,80273,0
8087,51257,23149,0
8088,2957,5261,0
8089,100127888,54982,0
8090,5141,6774,0
8091,138716,22890,0
8092,842,6418,0
8093,4171,5660,0
8094,4490,27352,0
8095,5592,58155,0
8096,7739,84951,0
8097,835,51764,0
8098,7775,60560,0
8099,80856,257160,0
8100,60370,30014,0
8101,6102,280658,0
8102,10623,90362,0
8103,375056,57091,0
8104,121504,92610,0
8105,348110,64105,0
8106,5204,124923,0
8107,5207,160140,0
8108,83874,90522,0
8109,8878,51256,0
8110,7108,23506,0
8111,165055,386680,0
8112,140460,150864,0
8113,1468,81629,0
8114,55103,57161,0
8115,3691,25806,0
8116,7376,64170,0
8117,6528,9586,0
8118,10922,51646,0
8119,7704,28988,0
8120,153657,157567,0
8121,3925,10407,0
8122,9513,83543,0
8123,7310,283578,0
8124,171483,23544,0
8125,201181,5790,0
8126,1417,338599,0
8127,137209,23294,0
8128,10423,23568,0
8129,339005,27065,0
8130,9095,57513,0
8131,1845,3081,0
8132,7322,10054,0
8133,956,4521,0
8134,55163,89891,0
8135,1385,8543,0
8136,10768,284402,0
8137,79717,54973,0
8138,10613,55194,0
8139,8731,65003,0
8140,283152,23542,0
8141,6911,57403,0
8142,283385,152503,0
8143,1641,55222,0
8144,6233,57002,0
8145,148223,51090,0
8146,5935,8533,0
8147,57786,131034,0
8148,55249,55342,0
8149,51729,29080,0
8150,2138,63908,0
8151,945,6100,0
8152,10362,11266,0
8153,6013,55015,0
8154,4600,64426,0
8155,85289,93643,0
8156,5409,23526,0
8157,6700,10039,0
8158,9717,196403,0
8159,100288797,26291,0
8160,9028,116225,0
8161,5376,54536,0
8162,84958,26273,0
8163,54944,25764,0
8164,148281,257101,0
8165,1351,3142,0
8166,199720,129401,0
8167,9810,124149,0
8168,994,10894,0
8169,2832,27247,0
8170,84439,284402,0
8171,54751,56675,0
8172,144717,374403,0
8173,3850,221955,0
8174,4184,10615,0
8175,9019,57610,0
8176,11082,64708,0
8177,9741,50626,0
8178,6495,6922,0
8179,9555,57333,0
8180,1164,23753,0
8181,1879,165918,0
8182,3225,23608,0
8183,10036,56254,0
8184,84529,161582,0
8185,115123,54776,0
8186,6909,55075,0
8187,55252,23258,0
8188,8348,26609,0
8189,202559,7051,0
8190,284297,22941,0
8191,6009,10643,0
8192,11138,28956,0
8193,84838,22796,0
8194,23633,64129,0
8195,84858,54913,0
8196,3251,5733,0
8197,54939,222256,0
8198,3488,23299,0
8199,4115,222696,0
8200,5878,126282,0
8201,301,9092,0
8202,83755,51035,0
8203,50863,84817,0
8204,9847,10016,0
8205,5929,10083,0
8206,81606,85285,0
8207,9679,10421,0
8208,4601,285613,0
8209,1164,115207,0
8210,9729,29094,0
8211,7922,153733,0
8212,252983,26121,0
8213,54906,222894,0
8214,167153,89887,0
8215,6627,84277,0
8216,8862,26232,0
8217,5090,9550,0
8218,2992,84619,0
8219,4893,10947,0
8220,1460,8412,0
8221,5601,9747,0
8222,10643,157570,0
8223,113746,50619,0
8224,3543,163688,0
8225,3087,55701,0
8226,8417,353116,0
8227,4103,113746,0
8228,10232,23181,0
8229,8823,147525,0
8230,5747,79016,0
8231,3975,27153,0
8232,9092,285464,0
8233,337960,259234,0
8234,50943,92170,0
8235,11059,441521,0
8236,23151,27430,0
8237,5276,56904,0
8238,1675,729238,0
8239,9775,339390,0
8240,81492,92906,0
8241,10421,81492,0
8242,11077,339324,0
8243,23633,63904,0
8244,10106,84996,0
8245,4645,55322,0
8246,2773,23243,0
8247,9688,10248,0
8248,126353,392360,0
8249,8462,57212,0
8250,10100,196051,0
8251,6146,29116,0
8252,5176,5631,0
8253,9145,160419,0
8254,117178,63915,0
8255,8794,11332,0
8256,9026,9741,0
8257,2997,343035,0
8258,4440,80198,0
8259,94005,29948,0
8260,1678,29124,0
8261,5308,22908,0
8262,3868,80131,0
8263,7039,81539,0
8264,4678,353322,0
8265,25764,162681,0
8266,6434,84648,0
8267,84217,57146,0
8268,10188,55666,0
8269,54762,285093,0
8270,583,1196,0
8271,23157,27239,0
8272,84221,23762,0
8273,142937,60682,0
8274,10212,122953,0
8275,5639,10464,0
8276,6009,91133,0
8277,169270,139081,0
8278,8019,283237,0
8279,2100,167826,0
8280,149420,222642,0
8281,80129,128209,0
8282,8837,53632,0
8283,3728,10146,0
8284,169166,23475,0
8285,509,389336,0
8286,342096,50808,0
8287,6234,29965,0
8288,10175,90268,0
8289,5317,154313,0
8290,6643,100127888,0
8291,401994,29993,0
8292,1308,1893,0
8293,5420,54925,0
8294,5689,285349,0
8295,26580,27042,0
8296,146691,54764,0
8297,51100,64782,0
8298,51726,22822,0
8299,91368,64080,0
8300,8433,120534,0
8301,7124,285180,0
8302,862,138639,0
8303,1030,81792,0
8304,9524,337979,0
8305,9308,255025,0
8306,165324,128439,0
8307,8772,11340,0
8308,4686,222642,0
8309,10424,94122,0
8310,55620,93611,0
8311,874,79863,0
8312,26147,27287,0
8313,22899,64946,0
8314,55713,56997,0
8315,51409,92667,0
8316,3316,54935,0
8317,7168,8933,0
8318,148979,54716,0
8319,9681,84668,0
8320,8731,284352,0
8321,10152,64400,0
8322,25924,129531,0
8323,819,6606,0
8324,2114,22884,0
8325,494119,147007,0
8326,240,79025,0
8327,3759,10083,0
8328,5991,9295,0
8329,4521,84699,0
8330,440738,160824,0
8331,84305,64396,0
8332,139067,57002,0
8333,727800,83719,0
8334,6135,9077,0
8335,1382,11185,0
8336,4835,23774,0
8337,9265,91582,0
8338,10640,79446,0
8339,1675,79696,0
8340,7376,339324,0
8341,6602,441521,0
8342,10934,79608,0
8343,3480,11126,0
8344,7408,8409,0
8345,10586,22981,0
8346,2395,118471,0
8347,9228,80824,0
8348,4780,285527,0
8349,10556,64130,0
8350,348487,54734,0
8351,165100,100131997,0
8352,509,25959,0
8353,9499,26063,0
8354,10320,57130,0
8355,7746,51315,0
8356,91949,92610,0
8357,55274,126382,0
8358,79959,83698,0
8359,1589,1861,0
8360,2624,3298,0
8361,79724,219899,0
8362,5500,5873,0
8363,8674,10817,0
8364,199692,26207,0
8365,113655,51171,0
8366,5350,80022,0
8367,84779,27095,0
8368,1838,55145,0
8369,2280,25776,0
8370,2740,8313,0
8371,3148,4143,0
8372,868,11059,0
8373,83733,51776,0
8374,199221,3308,0
8375,155465,253827,0
8376,6615,9457,0
8377,377,10947,0
8378,6304,10254,0
8379,84962,283229,0
8380,3215,11185,0
8381,605,6320,0
8382,27,23127,0
8383,6675,10142,0
8384,254958,64111,0
8385,1466,55760,0
8386,3225,5610,0
8387,1469,55786,0
8388,818,29886,0
8389,414157,22897,0
8390,137492,57513,0
8391,55081,57654,0
8392,7024,26580,0
8393,402,5576,0
8394,3149,6015,0
8395,54865,63874,0
8396,133746,64147,0
8397,54849,27042,0
8398,9223,56891,0
8399,9852,63892,0
8400,9355,284680,0
8401,9394,23417,0
8402,79717,50650,0
8403,10102,22822,0
8404,169966,54550,0
8405,401507,55164,0
8406,3630,28956,0
8407,6278,78999,0
8408,9275,29761,0
8409,6708,149473,0
8410,440321,123264,0
8411,7329,8893,0
8412,10567,284119,0
8413,728712,65095,0
8414,522,51686,0
8415,4688,54960,0
8416,3190,152206,0
8417,5584,7040,0
8418,10475,26984,0
8419,3759,170680,0
8420,5427,5805,0
8421,151254,645922,0
8422,80764,163183,0
8423,2949,9847,0
8424,340348,79836,0
8425,3662,79665,0
8426,1046,7726,0
8427,9649,55093,0
8428,9075,63874,0
8429,3861,51377,0
8430,84056,284904,0
8431,3880,157567,0
8432,360,6938,0
8433,79171,80184,0
8434,79760,116254,0
8435,6017,10313,0
8436,1978,116412,0
8437,440157,126669,0
8438,10106,10874,0
8439,10982,23378,0
8440,6274,163154,0
8441,2670,6275,0
8442,7675,57213,0
8443,5721,26249,0
8444,9683,11277,0
8445,4953,54476,0
8446,8260,84439,0
8447,3364,7586,0
8448,285971,64118,0
8449,51125,29775,0
8450,9711,85294,0
8451,6880,126328,0
8452,6801,54865,0
8453,84153,55526,0
8454,84858,23373,0
8455,5467,6606,0
8456,54734,353143,0
8457,3841,51084,0
8458,9026,84154,0
8459,7170,79618,0
8460,10868,57830,0
8461,10142,125144,0
8462,8813,285148,0
8463,2354,57630,0
8464,1874,8468,0
8465,79065,245929,0
8466,10961,64080,0
8467,1270,10403,0
8468,51646,23640,0
8469,4283,4828,0
8470,599,148266,0
8471,6897,54551,0
8472,64184,64857,0
8473,3437,440184,0
8474,8436,23498,0
8475,5111,79753,0
8476,23608,286514,0
8477,153733,26043,0
8478,23339,56943,0
